"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17689","READING, WRITING, & INQUIRY I","Leonard,Keith Robert","22","26","3.136","3.054","0","45.5","31.8","18.2","0.0","5","0","5","5","5","2","0","1","2","1","0","0","0","1","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17693","READING, WRITING, & INQUIRY I","Kelley,Tara Alana","15","18","3.067","3.239","0","26.7","53.3","20.0","0.0","3","0","2","2","3","4","1","1","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17694","READING, WRITING, & INQUIRY I","Sayre,Cecil","23","25","3.57","3.338","0","60.9","39.1","0.0","0.0","2","0","9","5","4","3","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17695","READING, WRITING, & INQUIRY I","Harkaway-Krieger,Kerilyn","22","25","3.164","2.861","0","36.4","54.5","9.1","0.0","3","0","0","8","3","5","4","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17696","READING, WRITING, & INQUIRY I","Tett,Samantha Nicole","21","25","2.867","2.879","0","33.3","38.1","23.8","0.0","5","0","3","4","0","4","4","2","3","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17697","READING, WRITING, & INQUIRY I","Mackenzie,Kaitlin Jennifer","22","26","3.273","3.159","0","40.9","45.5","13.6","0.0","4","0","3","6","5","5","0","1","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17698","READING, WRITING, & INQUIRY I","Asta,Paul Kwan Yeong","22","24","3.232","2.875","0","40.9","54.5","0.0","0.0","3","0","4","5","4","6","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17699","READING, WRITING, & INQUIRY I","Fenton,Scott Clayton","22","26","3.114","3.16","0","27.3","63.6","9.1","0.0","4","0","3","3","4","3","7","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17700","READING, WRITING, & INQUIRY I","Manis,Michael John","19","27","2.516","3.119","0","0.0","57.9","31.6","5.3","9","0","0","0","2","8","1","4","2","0","1","0","0","1","4","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17701","READING, WRITING, & INQUIRY I","Franck,Jessica","21","26","2.486","2.947","0","33.3","28.6","14.3","9.5","8","0","3","4","1","4","1","1","1","1","0","0","2","3","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17703","READING, WRITING, & INQUIRY I","Sayre,Cecil","21","26","3.452","2.917","0","52.4","47.6","0.0","0.0","5","0","4","7","3","6","1","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17704","READING, WRITING, & INQUIRY I","Kwong,Lisa","23","24","3.374","3.054","0","52.2","43.5","4.3","0.0","1","0","3","9","5","2","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17705","READING, WRITING, & INQUIRY I","Welsch,Lindsay Ellen","23","26","3.296","3.08","0","47.8","47.8","0.0","0.0","4","0","4","7","4","6","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17706","READING, WRITING, & INQUIRY I","Manis,Michael John","19","25","2.405","2.84","0","5.3","47.4","36.8","5.3","7","0","1","0","0","3","6","4","3","0","1","0","0","1","3","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17707","READING, WRITING, & INQUIRY I","Allendorfer,Will Hastings","14","18","3.7","3.116","0","78.6","21.4","0.0","0.0","4","0","6","5","2","0","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17710","READING, WRITING, & INQUIRY I","Sayre,Cecil","23","26","3.23","2.768","0","56.5","26.1","13.0","4.3","3","1","6","6","1","2","3","0","2","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17714","READING, WRITING, & INQUIRY I","Welsch,Lindsay Ellen","19","28","3.095","2.703","0","36.8","52.6","5.3","0.0","10","0","4","3","3","3","4","0","1","0","0","0","0","1","4","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17715","READING, WRITING, & INQUIRY I","Shaw,David Travis","20","27","2.7","2.861","0","20.0","40.0","35.0","0.0","8","0","0","4","3","1","4","6","0","1","0","0","0","1","3","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17716","READING, WRITING, & INQUIRY I","Wennerstrom,Courtney","21","26","3.181","3.135","0","23.8","61.9","14.3","0.0","5","0","3","2","7","4","2","3","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17717","READING, WRITING, & INQUIRY I","Bagocius,Benjamin Douglas","22","26","3.309","3.133","0","40.9","54.5","4.5","0.0","4","0","1","8","5","5","2","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17718","READING, WRITING, & INQUIRY I","Bagocius,Benjamin Douglas","22","34","2.977","2.883","0","9.1","77.3","9.1","4.5","12","0","2","0","8","5","4","0","2","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17719","READING, WRITING, & INQUIRY I","Wennerstrom,Courtney","21","28","3.052","2.905","0","52.4","14.3","28.6","0.0","8","0","6","5","2","1","0","2","2","2","0","0","0","1","2","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17721","READING, WRITING, & INQUIRY I","Wennerstrom,Courtney","22","27","2.623","2.854","0","36.4","22.7","22.7","4.5","8","0","4","4","4","1","0","0","3","2","1","0","0","3","1","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17722","READING, WRITING, & INQUIRY I","Trollinger,Rebekah Kathleen","21","26","3.005","2.943","0","28.6","57.1","9.5","0.0","6","0","1","5","2","8","2","2","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17723","READING, WRITING, & INQUIRY I","Low,Brianna Elise","23","24","3.161","3.175","0","30.4","65.2","0.0","0.0","2","0","1","6","7","6","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17724","READING, WRITING, & INQUIRY I","Trollinger,Rebekah Kathleen","22","30","2.864","2.932","0","9.1","77.3","9.1","0.0","9","0","0","2","6","6","5","1","1","0","0","0","0","1","1","7","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17726","READING, WRITING, & INQUIRY I","Allen,Jerrell Lee","14","18","2.429","2.142","0","7.1","57.1","21.4","0.0","6","0","1","0","4","2","2","0","1","2","0","0","0","2","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17728","READING, WRITING, & INQUIRY I","Ang,Abby Wang","23","28","3.378","3.179","0","65.2","17.4","13.0","0.0","6","1","12","2","2","1","1","0","3","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17729","READING, WRITING, & INQUIRY I","Lund,Jennifer","14","18","2.971","3.386","0","28.6","42.9","21.4","7.1","4","0","1","3","2","4","0","3","0","0","0","1","0","0","0","3","1","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17730","READING, WRITING, & INQUIRY I","Connolly,Joseph Michael","13","18","3.108","3.273","0","46.2","23.1","30.8","0.0","5","0","3","3","1","2","0","1","2","1","0","0","0","0","1","3","1","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17731","READING, WRITING, & INQUIRY I","Carney,Connie Landrum","11","16","3.327","3.107","0","36.4","54.5","9.1","0.0","5","0","3","1","4","0","2","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17732","READING, WRITING, & INQUIRY I","Klein,Neil Edward","14","20","3.393","3.491","0","57.1","35.7","7.1","0.0","6","1","2","5","1","3","1","0","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17733","READING, WRITING, & INQUIRY I","Minty,Daniel William","21","26","3.048","3.049","0","33.3","47.6","14.3","0.0","6","0","1","6","3","7","0","3","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17734","READING, WRITING, & INQUIRY I","Koo,JiHae","19","25","3.026","2.907","0","31.6","47.4","21.1","0.0","6","0","4","2","1","4","4","1","2","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17735","READING, WRITING, & INQUIRY I","Carney,Connie Landrum","15","17","2.493","2.788","0","26.7","33.3","13.3","20.0","3","0","3","1","1","2","2","1","0","1","1","1","1","1","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17736","READING, WRITING, & INQUIRY I","Brooks,John Allen","15","18","2.333","2.667","0","20.0","33.3","20.0","13.3","5","0","1","2","0","4","1","2","1","0","1","1","0","2","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17737","READING, WRITING, & INQUIRY I","Rende,Julia Theresa","15","18","3.567","3.38","0","73.3","20.0","6.7","0.0","3","0","3","8","3","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17738","READING, WRITING, & INQUIRY I","Connolly,Joseph Michael","13","19","3.162","3.388","0","53.8","30.8","7.7","0.0","7","0","3","4","2","1","1","0","1","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17739","READING, WRITING, & INQUIRY I","Williams,Thomas Grant","15","19","3.493","3.214","0","60.0","33.3","6.7","0.0","4","0","4","5","2","3","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17740","READING, WRITING, & INQUIRY I","Morse,Lucy Elizabeth","24","27","3.146","3.02","0","33.3","62.5","0.0","0.0","4","0","0","8","5","8","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17742","READING, WRITING, & INQUIRY I","Kelley,Tara Alana","15","21","3.133","3.286","0","26.7","60.0","13.3","0.0","6","0","1","3","3","4","2","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17744","READING, WRITING, & INQUIRY I","Wilkes,Lydia Catherine","15","20","3.087","3.208","0","46.7","46.7","0.0","0.0","6","0","2","5","0","3","4","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","17745","READING, WRITING, & INQUIRY I","Connolly,Joseph Michael","13","17","2.846","2.997","0","23.1","38.5","38.5","0.0","4","0","0","3","1","3","1","3","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","20555","READING, WRITING, & INQUIRY I","Hamer,Molly Powell","14","22","3.457","3.374","0","50.0","50.0","0.0","0.0","8","0","3","4","4","1","2","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","20556","READING, WRITING, & INQUIRY I","Leonard,Keith Robert","20","28","2.89","2.807","4.5","30.0","50.0","10.0","5.0","9","0","2","4","3","4","3","1","1","0","0","0","1","1","2","6","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","21733","READING, WRITING, & INQUIRY I","O'Donnell,Matthew Dean","15","18","3.36","3.292","0","40.0","60.0","0.0","0.0","3","0","0","6","5","3","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","21734","READING, WRITING, & INQUIRY I","Quintos,Dannielle Leigh","21","25","2.748","2.878","0","23.8","38.1","28.6","9.5","4","0","4","1","1","3","4","3","3","0","1","0","1","0","2","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","21735","READING, WRITING, & INQUIRY I","Hiland,Joseph Andrew","22","26","2.845","3.113","0","4.5","72.7","22.7","0.0","4","0","1","0","5","9","2","1","2","2","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","21742","READING, WRITING, & INQUIRY I","Rosenbaum,Eric Seth","23","25","3.091","3.232","0","30.4","56.5","8.7","4.3","2","0","0","7","6","7","0","0","1","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","21744","READING, WRITING, & INQUIRY I","Leonard,Keith Robert","23","24","2.97","2.932","0","26.1","56.5","8.7","4.3","2","0","4","2","4","7","2","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","21745","READING, WRITING, & INQUIRY I","Delgado,L. A.","15","17","3.107","2.805","0","20.0","73.3","0.0","6.7","2","0","2","1","5","3","3","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","24088","READING, WRITING, & INQUIRY I","McGlothlin III,John Joseph","22","29","2.555","3.282","0","0.0","63.6","36.4","0.0","7","0","0","0","0","5","9","4","3","1","0","0","0","0","1","6","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","24537","READING, WRITING, & INQUIRY I","Hopkins,Stephen Chase Evans","14","19","2.979","3.221","0","35.7","42.9","7.1","14.3","5","0","2","3","2","1","3","1","0","0","2","0","0","0","1","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","24538","READING, WRITING, & INQUIRY I","Seralathan,Anita","15","19","2.933","3.117","0","13.3","66.7","20.0","0.0","4","0","0","2","2","6","2","2","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","24539","READING, WRITING, & INQUIRY I","Allen,Jerrell Lee","14","17","3.479","2.846","0","57.1","35.7","7.1","0.0","3","0","3","5","3","2","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","24542","READING, WRITING, & INQUIRY I","Delgado,L. A.","17","20","2.947","2.802","0","17.6","64.7","17.6","0.0","3","0","2","1","2","6","3","0","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","24543","READING, WRITING, & INQUIRY I","Opel,Brooke Ashley","11","16","3.191","2.968","0","36.4","54.5","9.1","0.0","5","0","1","3","1","3","2","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","32546","READING, WRITING, & INQUIRY I","Hodgson,Justin","19","29","2.763","2.908","0","31.6","52.6","0.0","0.0","13","0","0","6","3","5","2","0","0","0","0","0","0","3","4","6","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","32549","READING, WRITING, & INQUIRY I","Lutz,Michael","22","27","2.9","2.972","0","31.8","40.9","22.7","0.0","6","0","1","6","3","3","3","2","3","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","131","32550","READING, WRITING, & INQUIRY I","Wilkes,Lydia Catherine","18","26","2.911","3.032","0","22.2","61.1","5.6","11.1","8","0","2","2","2","6","3","0","0","1","2","0","0","0","5","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","17747","INTRO TO ARGUMENTATIVE WRITING","Warfel Juszkiewicz,Jennifer Irene","20","24","2.93","2.977","0","30.0","50.0","15.0","5.0","4","0","0","6","2","3","5","2","1","0","0","0","1","0","1","2","1","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","17748","INTRO TO ARGUMENTATIVE WRITING","HutchingsGoetz,Tracey Dale","21","23","3.129","3.059","0","28.6","57.1","14.3","0.0","2","0","5","1","3","4","5","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","17749","INTRO TO ARGUMENTATIVE WRITING","DiMatteo,Derek Frederick","20","28","2.92","2.962","0","20.0","65.0","10.0","0.0","9","0","2","2","3","6","4","1","1","0","0","0","0","1","2","6","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","17750","INTRO TO ARGUMENTATIVE WRITING","Penn,Alexandra","19","25","2.953","2.947","0","26.3","57.9","10.5","0.0","7","0","2","3","2","7","2","1","0","1","0","0","0","1","3","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","20719","INTRO TO ARGUMENTATIVE WRITING","Maffetone,Elizabeth Christine","22","25","3.318","3.224","0","54.5","22.7","22.7","0.0","3","0","7","5","2","2","1","4","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","20720","INTRO TO ARGUMENTATIVE WRITING","Alford,Kathleen","20","25","3.14","3.051","0","25.0","70.0","5.0","0.0","5","0","0","5","4","7","3","0","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","23019","INTRO TO ARGUMENTATIVE WRITING","Davoudi,Dalia","22","23","2.736","3.042","0","31.8","40.9","9.1","13.6","2","0","2","5","2","3","4","0","2","0","1","2","0","1","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","23020","INTRO TO ARGUMENTATIVE WRITING","Nagano,Joseph Maxwell","20","23","3.385","3.101","0","40.0","60.0","0.0","0.0","3","0","3","5","6","4","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","23021","INTRO TO ARGUMENTATIVE WRITING","Mitchell,Mary Elizabeth","20","27","3.1","2.914","0","20.0","70.0","10.0","0.0","7","0","1","3","3","9","2","2","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","24982","INTRO TO ARGUMENTATIVE WRITING","Whitacre,Andrea Elizabeth","22","27","2.964","3.007","0","31.8","40.9","27.3","0.0","5","0","5","2","1","4","4","1","3","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","25938","INTRO TO ARGUMENTATIVE WRITING","Maffetone,Elizabeth Christine","21","23","3.048","3.009","0","42.9","38.1","9.5","0.0","4","0","5","4","4","2","2","2","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","170","26851","INTRO TO ARGUMENTATIVE WRITING","Whitacre,Andrea Elizabeth","21","23","2.59","2.933","0","9.5","66.7","9.5","4.8","4","0","2","0","3","8","3","0","1","1","0","0","1","2","1","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W1","Eight Week - First","ENG","ENG-W","202","17751","ENGLISH GRAMMAR REVIEW","Kessler,Jeffrey Christopher","14","20","3.314","3.19","5.9","50.0","35.7","14.3","0.0","6","4","1","2","2","1","2","1","0","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W2","Eight Week - Second","ENG","ENG-W","202","17752","ENGLISH GRAMMAR REVIEW","Kessler,Jeffrey Christopher","29","35","2.945","3.014","0","31.0","34.5","27.6","3.4","7","3","5","1","5","4","1","4","4","0","1","0","0","1","1","5","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","8W2","Eight Week - Second","ENG","ENG-W","202","17753","ENGLISH GRAMMAR REVIEW","Clapper,Laura Lee","25","41","2.456","3.047","16.7","20.0","36.0","24.0","12.0","18","0","3","2","2","3","4","3","2","1","1","1","1","2","4","11","0","0","1","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17754","CREATIVE WRITING","Clark,Tia","14","16","3.793","2.984","14.3","92.9","0.0","7.1","0.0","2","4","6","3","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17755","CREATIVE WRITING","Clark,Tia","11","17","3.055","2.951","42.9","63.6","9.1","9.1","0.0","8","3","4","0","1","0","0","1","0","0","0","0","0","2","3","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17756","CREATIVE WRITING","Mackesey,Trevor","11","13","3.782","3.059","18.2","72.7","27.3","0.0","0.0","2","0","7","1","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17758","CREATIVE WRITING","Barkmeier,Alexandria Marie","10","16","3.57","2.815","21.4","60.0","40.0","0.0","0.0","6","0","5","1","1","2","1","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17759","CREATIVE WRITING","Lam,Kien Di","13","17","3.154","2.997","26.7","69.2","7.7","7.7","0.0","6","6","3","0","0","0","1","1","0","0","0","0","0","2","1","2","0","0","1","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17760","CREATIVE WRITING","Miles,David Scott","14","15","3.336","2.847","21.4","78.6","7.1","0.0","0.0","3","2","8","1","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","203","17762","CREATIVE WRITING","Lawson,Shayla Ilyia-Rachelle","11","15","3.636","3.311","30.8","90.9","0.0","0.0","0.0","5","8","2","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17763","PROFESSIONAL WRITING SKILLS","Borgo,Mary Elizabeth","11","12","3.364","2.789","0","45.5","45.5","9.1","0.0","1","2","0","3","3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17764","PROFESSIONAL WRITING SKILLS","Blake,Katherine Elizabeth","21","25","3.748","3.267","0","76.2","23.8","0.0","0.0","4","3","10","3","3","1","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17765","PROFESSIONAL WRITING SKILLS","Coombs,Adam Kendall","25","29","3.308","2.948","4","56.0","28.0","8.0","8.0","4","0","11","3","2","3","2","2","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17766","PROFESSIONAL WRITING SKILLS","Gallick,Steven Michael","25","26","3.484","3.089","0","56.0","40.0","4.0","0.0","1","0","4","10","7","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17767","PROFESSIONAL WRITING SKILLS","Bevis,Elizabeth L","23","27","3.304","3.255","4","30.4","69.6","0.0","0.0","4","0","1","6","8","6","2","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17768","PROFESSIONAL WRITING SKILLS","Purohit,Priya Narayan","23","27","3.47","2.972","0","56.5","39.1","4.3","0.0","4","0","6","7","4","3","2","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2015",
"Spring 2015","4152","1","Regular Academic Session","ENG","ENG-W","231","17769","PROFESSIONAL WRITING SKILLS","Purohit,Priya Narayan","18","18","3.317","2.975","5.6","38.9","55.6","5.6","0.0","0","1","0","6","5","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2015",
