"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2004","4042","","","HPER","HPER","H317","6527","","MIKELS R","12","12","4.00","3.32","33","100.0","0.0","0.0","0.0","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6529","","MIKELS R","17","18","4.00","3.03","22","100.0","0.0","0.0","0.0","1","10","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6530","","MIKELS R","7","9","3.43","2.69","33","85.7","0.0","0.0","0.0","3","4","2","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6531","","MIKELS R","19","21","3.84","3.00","19","94.7","0.0","0.0","5.3","2","10","7","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6532","","MIKELS R","9","11","3.37","2.76","0","77.8","0.0","11.1","0.0","3","5","2","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6535","","LOHRMANN D","11","11","3.74","3.20","91","81.8","18.2","0.0","0.0","0","0","5","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6536","","LORENZEN-HUBER L","9","19","3.20","3.05","11","44.4","44.4","11.1","0.0","10","2","1","1","1","0","3","0","0","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6537","","LORENZEN-HUBER L","13","16","3.22","3.15","19","69.2","15.4","0.0","7.7","4","3","3","3","0","2","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6538","","KOLBE L","6","6","3.17","3.12","83","16.7","83.3","0.0","0.0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","6539","","COFFEY K","6","6","4.00","2.96","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H317","9614","","PEARSON W","10","11","4.00","3.20","91","100.0","0.0","0.0","0.0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H318","6540","","POGUE M","139","167","2.50","2.71","14","23.0","33.8","25.9","6.5","43","2","17","13","7","25","15","15","17","4","0","9","0","15","11","15","0","0","2","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H320","6541","","SHERWOOD C","105","118","3.59","3.16","11","69.5","24.8","4.8","1.0","13","1","48","24","13","8","5","3","1","1","0","0","1","0","4","7","0","0","2","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H324","6542","","LORENZEN-HUBER L","38","39","3.62","3.10","97","84.2","10.5","0.0","2.6","2","0","19","13","1","3","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H333","6544","","KAY N","19","21","3.44","3.08","38","31.6","68.4","0.0","0.0","2","0","6","0","8","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H340","6545","","HERBENICK D","7","8","4.00","3.03","63","100.0","0.0","0.0","0.0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H340","6546","","HERBENICK D","9","12","3.78","2.99","17","88.9","0.0","11.1","0.0","3","3","5","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H340","6548","","YARBER W","8","8","3.93","3.25","25","100.0","0.0","0.0","0.0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H340","6549","","REECE M","10","11","3.34","3.05","18","60.0","20.0","20.0","0.0","1","0","6","0","0","2","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H340","6550","","BUTLER S","6","6","4.00","3.11","33","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H391","6551","","SEO D","30","31","3.38","3.01","81","60.0","30.0","6.7","0.0","2","0","10","8","4","3","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H401","6552","","MIKELS R","71","83","3.36","2.99","18","46.5","47.9","2.8","0.0","14","11","11","11","17","11","6","2","0","0","0","0","0","2","6","4","1","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H403","6553","","MIKELS R","5","5","4.00","2.96","20","100.0","0.0","0.0","0.0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H414","6554","","PERRY M","53","64","3.18","3.10","3","17.0","81.1","0.0","0.0","12","1","3","5","22","16","5","0","0","0","0","0","0","1","3","7","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H460","6557","","APPLEGATE T","6","8","3.45","2.73","88","50.0","50.0","0.0","0.0","2","0","1","2","2","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H464","6559","","LOHRMANN D","72","75","3.42","3.10","31","45.8","52.8","1.4","0.0","3","0","14","19","15","20","3","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H464","6560","","APPLEGATE T","72","76","3.16","3.19","26","29.2","61.1","6.9","0.0","6","0","5","16","24","14","6","4","1","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H494","6561","","TISONE C","44","45","3.49","3.12","98","59.1","29.5","11.4","0.0","1","2","21","3","5","5","3","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H511","6563","","APPLEGATE T","6","6","3.95","3.54","100","100.0","0.0","0.0","0.0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H522","6565","","ELLIS N","7","9","3.71","3.43","78","71.4","28.6","0.0","0.0","2","0","4","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H527","6568","","KAY N","6","6","4.00","3.78","17","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H540","6573","","YARBER W","11","12","3.75","3.59","25","63.6","36.4","0.0","0.0","1","0","7","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H594","6576","","HERNANDEZ-MARTIN M","32","39","3.49","3.75","97","62.5","34.4","0.0","0.0","8","2","9","9","7","2","2","0","0","0","0","0","0","1","2","1","4","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H617","9569","","REECE M","8","8","4.00","3.79","100","100.0","0.0","0.0","0.0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","H799","6589","","TORABI M","0","6",".00","3.71","100","0.0","0.0","0.0","0.0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K500","6762","","FREY J","7","7","4.00","3.74","100","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K514","6764","","FIELDING L","29","34","3.82","3.52","82","79.3","20.7","0.0","0.0","5","6","17","0","3","3","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K525","6765","","RAGLIN J","21","25","3.58","3.50","88","66.7","33.3","0.0","0.0","4","0","2","12","6","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K533","6766","","HENSON P","14","14","3.96","3.70","100","100.0","0.0","0.0","0.0","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K541","6767","","SHEA J","9","10","3.90","3.47","90","100.0","0.0","0.0","0.0","1","0","6","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K560","6769","","WALLACE J","5","5","4.00","3.52","100","100.0","0.0","0.0","0.0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K564","6770","","WALLACE J","9","9","3.70","3.72","100","66.7","33.3","0.0","0.0","0","0","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K567","6771","","FREY J","0","8",".00","3.71","100","0.0","0.0","0.0","0.0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K572","6772","","KOZUB F","9","9","3.41","3.42","100","55.6","33.3","11.1","0.0","0","0","3","2","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K599","6776","","HEATH M","10","10","3.36","3.65","90","40.0","50.0","10.0","0.0","0","0","2","2","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K601","6778","","SHEA J","5","7","4.00","3.67","100","100.0","0.0","0.0","0.0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K602","6779","","SHEA J","11","14","4.00","3.80","100","100.0","0.0","0.0","0.0","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K605","6783","","FIELDING L","0","9",".00","3.53","100","0.0","0.0","0.0","0.0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K638","6787","","MICKLEBOROUGH T","6","6","3.05","3.43","83","33.3","50.0","0.0","16.7","0","0","0","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K639","6788","","MICKLEBOROUGH T","10","10","4.00","3.62","90","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K660","6790","","FREY J","0","5",".00","3.61","100","0.0","0.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K701","6794","","SHEA J","7","7","3.86","3.74","100","85.7","14.3","0.0","0.0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","K799","6797","","SHEA J","0","6",".00","3.69","100","0.0","0.0","0.0","0.0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N220","6648","","GETTY V","134","155","2.81","3.03","21","23.1","44.0","23.1","7.5","24","7","23","1","17","28","14","16","10","5","0","10","0","3","12","7","1","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N231","6649","","SHIER N","192","205","3.03","3.05","54","30.7","42.7","18.8","6.8","15","9","50","0","28","54","0","15","21","0","8","5","0","2","7","5","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N320","6650","","FLY A","27","30","2.96","3.18","80","14.8","70.4","11.1","0.0","4","1","1","2","7","8","4","2","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N322","6651","","GETTY V","25","27","3.20","3.02","67","40.0","44.0","16.0","0.0","2","0","5","5","1","9","1","2","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N325","6652","","FLY A","9","9","3.66","3.23","100","88.9","11.1","0.0","0.0","0","0","2","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N331","6653","","GETTY V","59","66","3.23","3.19","70","45.8","37.3","13.6","3.4","7","8","9","10","6","11","5","4","4","0","1","1","0","0","3","2","0","0","2","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N431","6654","","LINDEMAN A","39","45","3.25","3.19","84","43.6","38.5","15.4","2.6","6","0","13","4","6","7","2","2","4","0","0","1","0","0","3","0","2","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N432","6655","","SHIER N","23","25","3.11","3.10","92","34.8","39.1","26.1","0.0","2","3","2","3","5","2","2","3","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","N433","6656","","LINDEMAN A","13","13","4.00","3.16","85","100.0","0.0","0.0","0.0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P140","6668","","POULIN G","34","38","3.01","2.65","13","35.3","47.1","11.8","0.0","6","0","7","5","6","7","3","0","1","3","0","0","0","2","2","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P141","6669","","GARN A","34","39","2.91","2.65","15","23.5","61.8","5.9","0.0","8","0","5","3","5","13","3","1","1","0","0","0","0","3","2","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P200","6670","","HAVEN B","19","24","3.39","3.03","29","68.4","10.5","21.1","0.0","5","6","0","7","1","1","0","1","3","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P200","6671","","HAVEN B","18","20","3.57","3.16","65","61.1","33.3","5.6","0.0","2","2","6","3","4","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P200","6672","","SETSER P","24","25","2.21","2.75","52","25.0","16.7","33.3","8.3","5","1","2","3","1","3","0","1","4","3","1","1","0","4","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P200","6673","","SETSER P","22","26","2.90","2.88","42","27.3","40.9","27.3","4.5","4","1","3","2","3","5","1","1","4","1","0","0","1","0","3","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P200","6674","","FURMAN L","19","24","3.34","3.13","67","26.3","73.7","0.0","0.0","5","0","2","3","8","6","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P205","6677","","WILLMOTT A","43","49","2.77","2.87","73","41.9","23.3","16.3","14.0","8","10","3","5","1","3","6","2","2","3","3","2","1","2","6","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P211","6681","","SAILES G","227","251","3.14","2.95","12","26.4","62.6","9.7","1.3","24","0","24","36","39","92","11","9","11","2","0","3","0","0","13","9","2","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P212","6682","","HENSON P","239","260","3.15","2.96","31","37.7","43.5","15.9","2.1","23","14","29","47","46","36","22","20","16","2","3","1","1","2","11","6","4","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P216","6683","","MILLER M","31","36","3.75","2.97","58","87.1","12.9","0.0","0.0","5","0","14","13","1","3","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P217","6685","","KENNEDY C","32","37","3.00","2.86","92","18.8","68.8","6.3","3.1","6","0","2","4","10","7","5","2","0","0","0","1","0","1","3","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P218","6686","","KENNEDY C","36","37","3.24","3.12","89","47.2","41.7","8.3","0.0","2","0","5","12","7","2","6","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P224","6688","","HAMM G","24","26","3.67","2.96","38","83.3","12.5","0.0","0.0","3","3","11","6","3","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P280","6690","","DOCHERTY C","53","54","2.99","3.10","74","24.5","54.7","17.0","1.9","2","0","10","3","5","23","1","0","9","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P280","6691","","GROVE C","48","52","2.54","2.79","69","6.3","50.0","39.6","0.0","6","0","1","2","5","11","8","7","9","3","0","0","0","2","2","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P280","9840","","CLEMENS A","31","34","2.83","2.69","21","22.6","48.4","22.6","0.0","5","0","2","5","5","9","1","4","2","1","0","0","0","2","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P290","6693","","POULIN G","16","18","3.88","3.11","56","87.5","12.5","0.0","0.0","2","1","11","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P303","9710","","CHAPIN G","0","33",".00","2.92","97","0.0","0.0","0.0","0.0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","0","0","18","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P313","6695","","COTHRAN D","31","33","3.10","2.90","94","25.8","61.3","9.7","3.2","2","0","3","5","6","9","4","3","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P314","9711","","COTHRAN D","32","33","3.06","2.92","97","12.5","81.3","6.3","0.0","1","0","3","1","6","13","7","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P316","6696","","ELIASON G","42","43","3.69","2.99","98","73.8","23.8","2.4","0.0","1","0","26","5","2","7","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P317","6697","","SIMMONS G","14","21","3.42","3.12","62","35.7","64.3","0.0","0.0","7","0","2","3","6","3","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P318","6698","","SHERMAN G","40","42","3.86","3.21","95","92.5","7.5","0.0","0.0","2","16","12","9","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P323","6699","","GARN A","40","40","3.27","2.95","98","27.5","72.5","0.0","0.0","0","0","4","7","9","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P324","6700","","GRAY H","22","26","3.32","2.76","38","40.9","50.0","9.1","0.0","4","0","4","5","5","4","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P333","6701","","FIELDING L","125","147","3.19","2.86","37","53.6","20.0","16.8","4.8","28","44","23","0","8","17","0","14","7","0","5","1","0","6","12","9","0","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P391","6709","","DAPENA J","54","61","2.39","3.19","97","22.2","14.8","44.4","16.7","8","1","8","3","1","5","2","8","9","7","5","2","2","1","5","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P392","6716","","SAILES G","238","250","2.76","2.87","39","13.9","52.9","30.3","2.9","12","0","21","12","20","88","18","14","42","16","2","5","0","0","3","4","3","0","2","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P398","6717","","FREY G","34","41","2.51","2.93","93","23.5","17.6","44.1","11.8","8","0","5","3","3","3","0","4","11","0","2","1","1","1","6","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P399","6719","","FREY G","9","9","4.00","3.15","100","100.0","0.0","0.0","0.0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P405","6720","","RAGLIN J","127","133","3.33","3.17","91","40.2","52.0","7.9","0.0","6","0","21","30","35","24","7","5","3","2","0","0","0","0","1","4","0","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P409","6721","","CHAPMAN R","61","64","3.13","3.09","100","39.3","39.3","18.0","3.3","3","0","18","6","6","13","5","2","7","2","1","1","0","0","2","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P411","6727","","KABURAKIS A","31","32","3.86","3.13","100","87.1","12.9","0.0","0.0","1","8","14","5","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P414","6728","","COTHRAN D","17","17","3.31","3.08","100","35.3","58.8","5.9","0.0","0","0","1","5","5","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P415","6729","","KLINGELHOFFER C","72","74","3.21","2.96","86","48.6","38.9","8.3","1.4","4","0","14","21","12","5","11","1","4","1","0","1","0","2","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P416","6730","","ARVIN C","53","55","3.54","2.92","98","67.9","20.8","11.3","0.0","2","10","15","11","8","1","2","2","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P418","6731","","ALLEN E","46","47","3.55","3.16","98","54.3","41.3","4.3","0.0","1","4","19","2","10","8","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P420","6732","","MILLER M","26","33","3.91","2.86","97","92.3","7.7","0.0","0.0","7","5","17","2","1","1","0","0","0","0","0","0","0","0","2","4","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P423","6734","","PIERCE D","28","28","3.24","3.11","100","39.3","42.9","17.9","0.0","0","0","8","3","3","8","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P428","6735","","KABURAKIS A","71","72","3.89","3.17","99","91.5","8.5","0.0","0.0","1","30","24","11","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P439","6737","","HAMM G","0","16",".00","3.03","100","0.0","0.0","0.0","0.0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","12","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P445","6738","","REINKEN J","21","22","2.84","2.87","100","19.0","47.6","28.6","4.8","1","0","4","0","4","6","0","0","3","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P445","6740","","HENSON P","21","21","3.67","2.91","76","81.0","9.5","4.8","4.8","0","0","14","3","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P445","6741","","SCHRADER J","13","16","2.16","3.36","19","23.1","23.1","23.1","15.4","5","0","1","2","1","1","1","1","1","1","0","1","1","2","0","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P445","6742","","SHERMAN G","42","45","3.71","3.11","91","88.1","4.8","0.0","7.1","3","33","2","2","0","1","1","0","0","0","1","0","2","0","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P445","6743","","SIEG B","8","10","2.95","3.04","10","25.0","37.5","37.5","0.0","2","0","2","0","1","0","2","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P445","9671","","GROVE C","17","17","3.41","3.27","100","35.3","64.7","0.0","0.0","0","0","2","4","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P448","6744","","SHEA J","0","26",".00","3.03","100","0.0","0.0","0.0","0.0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P449","6745","","HAMM G","0","29",".00","3.21","90","0.0","0.0","0.0","0.0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","27","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","HPER","HPER","P452","6747","","SHEA J","45","51","2.78","2.99","100","22.2","44.4","24.4","6.7","7","3","5","2","6","8","6","4","4","3","2","1","0","1","5","1","0","0","0","0","0","0","0","0","06-10-2004",
