"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2005","4052","","","AFRO","AFRO-A","278","1049","CONTEMPORARY BLACK FILM","Vaubel,Natasha Carol","31","39","3.003","2.714","15.2","35.5","35.5","25.8","3.2","8","1","6","4","6","2","3","1","3","4","1","0","0","0","2","6","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","290","1051","SOCIO-CULT PERSP/AFRO-AMER MUS","Orejuela,Fernando Alfonso","29","31","3.248","3.070","6.5","51.7","31.0","13.8","3.4","2","0","8","7","5","3","1","0","2","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","355","23890","AFRO-AMERICAN HISTORY 1","Assensoh,Akwasi B.","73","86","3.544","2.655","4.9","50.7","49.3","0.0","0.0","13","6","20","11","20","16","0","0","0","0","0","0","0","0","9","4","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","356","23891","AFRO-AMERICAN HISTORY 2","Assensoh,Akwasi B.","85","93","3.493","2.798","4.5","44.7","55.3","0.0","0.0","8","19","12","7","22","23","2","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","380","1057","CONTEMP BLACK AMER WRITING","McElroy,Frederick","54","63","3.135","2.857","10.3","20.4","72.2","7.4","0.0","9","0","1","10","15","16","8","4","0","0","0","0","0","0","3","5","0","0","0","0","0","1","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","393","1058","HISTORY OF JAZZ","Baker,David Nathaniel","38","47","3.508","3.034","4.7","71.1","10.5","15.8","2.6","9","20","6","1","1","2","1","2","4","0","0","1","0","0","5","4","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","400","23897","TOPICS IN AFRO-AMERICAN STDS","Williams,Vernon","7","10","3.143","2.786","22.2","28.6","57.1","14.3","0.0","3","1","0","1","1","3","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","400","26035","TOPICS IN AFRO-AMERICAN STDS","Amine,Laila","19","30","2.032","2.583","8.3","15.8","31.6","15.8","26.3","13","1","0","2","1","0","5","2","0","1","1","0","4","2","3","6","0","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","405","25443","CIV RHTS/BLACK POW MVMNT 54-74","Chambliss Jr,Alvin Odell","30","43","2.970","2.601","19.4","23.3","53.3","23.3","0.0","13","1","3","3","5","5","6","2","4","1","0","0","0","0","4","7","0","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","408","1061","RACE, GENDER AND CLASS","Keaton,Trica Danielle","42","57","3.036","2.808","6.0","35.7","45.2","14.3","0.0","17","0","5","10","4","15","0","2","3","1","0","0","0","2","5","7","1","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","452","1062","HISTORICAL ISS IN BLACK EDUC","McCluskey,Audrey","10","16","2.860","2.971","0.0","30.0","40.0","20.0","0.0","7","0","2","1","3","1","0","1","0","1","0","0","0","1","1","4","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","481","1064","RACISM AND THE LAW","Motley,Frank","16","25","3.138","2.605","4.8","18.8","68.8","12.5","0.0","9","2","0","1","6","2","3","2","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","503","1082","INTR AFRC AM&AFRC DIASP PART 2","Assensoh,Akwasi B.","15","17","4.000","3.544","80.0","100.0","0.0","0.0","0.0","2","1","14","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AFRO","AFRO-A","695","1090","MASTER'S THESIS COLLOQUIUM","Grim,Valerie","8","8","3.588","3.779","87.5","62.5","37.5","0.0","0.0","0","0","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","168","1094","BEGINNING INTERIOR DESIGN","Mitchell,C. Thomas","17","21","2.347","2.693","55.0","0.0","58.8","35.3","0.0","5","0","0","0","0","2","8","1","5","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","168","1095","BEGINNING INTERIOR DESIGN","Mitchell,C. Thomas","15","23","2.287","2.740","60.0","0.0","26.7","73.3","0.0","8","0","0","0","0","1","3","5","5","1","0","0","0","0","5","3","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","168","26037","BEGINNING INTERIOR DESIGN","Lipsick-Newman,Marleen R","20","35","2.475","2.790","34.6","0.0","40.0","60.0","0.0","15","0","0","0","0","5","3","9","2","1","0","0","0","0","6","9","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","203","1096","TEXTILES","Akou,Heather Marie","83","100","2.958","3.013","86.9","15.7","65.1","14.5","3.6","18","1","6","6","27","17","10","8","2","2","0","1","2","1","0","16","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","204","1101","APPAREL MFG & QUALITY ANALYSIS","Bomberger,David Rick","52","57","2.921","2.921","92.7","17.3","59.6","17.3","1.9","7","1","3","5","20","7","4","4","3","2","0","1","0","2","3","2","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","209","1102","APPAREL INDUSTRIES","Shaffer,Janis L","237","266","2.616","2.909","64.9","7.6","48.1","35.0","8.0","32","1","5","12","55","36","23","49","22","12","13","6","0","3","13","15","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","211","1103","FASHION DES I: CONCEPTUALIZATN","Rowold,Kathleen","10","11","3.330","3.195","9.1","40.0","50.0","10.0","0.0","1","1","2","1","1","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","264","1105","BASIC AUTOCAD INTERIOR DESIGN","Snyder,Olivia Jane","15","16","3.540","3.193","93.8","60.0","40.0","0.0","0.0","1","0","3","6","4","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","272","1106","INTERIOR DES II-SPACE DESIGN","Benhamou,Reed","17","17","3.124","3.182","94.1","11.8","76.5","11.8","0.0","0","0","2","0","6","6","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","277","1107","MTLS & COMPONENTS OF INT DES","Snyder,Olivia Jane","17","17","3.194","3.182","88.2","23.5","70.6","5.9","0.0","0","0","2","2","5","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","303","1108","EXPERIMENTAL APPAREL STRUCTURE","Rowold,Kathleen","19","19","3.111","3.094","0.0","36.8","47.4","10.5","5.3","0","2","3","2","0","8","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","306","1109","TAILORING","Grusak,Mary Katherine","17","18","3.235","3.230","41.2","41.2","41.2","17.6","0.0","1","0","7","0","0","7","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","311","25794","HIST OF TEXTILES & COSTUME I","Rowold,Kathleen","70","76","2.863","3.030","59.7","22.9","47.1","28.6","1.4","6","3","6","7","8","13","12","5","9","6","0","1","0","0","2","4","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","315","1111","PRINCIPLES OF MERCHANDISING","Shaffer,Janis L","53","62","2.658","2.943","96.4","9.4","50.9","32.1","3.8","11","0","2","3","11","12","4","11","3","3","1","1","0","2","2","6","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","328","1114","CAD FOR APPAREL MERCHANDISING","Paul,Eloise Kim","13","14","3.523","2.933","92.9","61.5","38.5","0.0","0.0","1","0","5","3","0","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","328","1115","CAD FOR APPAREL MERCHANDISING","Paul,Eloise Kim","6","6","3.333","2.962","100.0","83.3","0.0","0.0","0.0","1","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","368","1117","CONTEMP ISS IN ENVIRON DESIGN","Mitchell,C. Thomas","9","9","3.533","3.220","100.0","66.7","33.3","0.0","0.0","0","1","3","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","374","1118","INTERIOR DES IV-THE WORKPLACE","Landis,Cynthia M","8","8","3.250","3.310","100.0","25.0","75.0","0.0","0.0","0","0","1","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","401","1119","CULTURAL ASPECTS OF DRESS","Akou,Heather Marie","77","88","3.484","3.009","67.9","58.4","32.5","5.2","2.6","12","34","8","3","14","6","5","3","1","0","2","0","0","1","6","4","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","412","1123","GLOBAL SOURCING","Paul,Eloise Kim","39","46","2.910","3.007","88.9","25.6","51.3","17.9","2.6","8","0","7","3","1","16","3","0","7","0","0","1","0","1","2","1","0","0","4","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","413","1125","APPAREL MERCH PLAN & ANALYSIS","Paul,Eloise Kim","53","54","2.521","2.886","90.7","7.5","45.3","45.3","0.0","2","0","2","2","3","16","5","3","14","7","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","414","1126","COMPUTERIZED MERCHANDISE PLAN","McKinley,Ross Robert","27","27","3.078","2.839","96.3","37.0","44.4","14.8","0.0","1","0","6","4","1","8","3","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","414","1127","COMPUTERIZED MERCHANDISE PLAN","McKinley,Ross Robert","24","26","2.992","2.896","92.0","45.8","12.5","41.7","0.0","2","1","4","6","2","0","1","3","5","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","440","1131","SENIOR SEMINAR","McKinley,Ross Robert","55","57","3.329","2.907","98.2","45.5","43.6","10.9","0.0","2","1","17","7","4","19","1","1","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","476","1132","INTERIOR DES VI-SP POPULATNS","Landis,Cynthia M","16","16","3.263","2.928","100.0","18.8","81.3","0.0","0.0","0","0","2","1","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","490","1135","SPECIAL PROBLEMS","McKinley,Ross Robert","19","22","2.726","2.757","95.5","10.5","42.1","47.4","0.0","3","0","2","0","3","4","1","6","1","2","0","0","0","0","1","0","0","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","490","1137","SPECIAL PROBLEMS","Rowold,Kathleen","19","19","3.984","3.198","100.0","100.0","0.0","0.0","0.0","0","1","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","490","1138","SPECIAL PROBLEMS","Snyder,Olivia Jane","7","7","3.957","3.226","100.0","100.0","0.0","0.0","0.0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","490","1139","SPECIAL PROBLEMS","McKinley,Ross Robert","7","7","3.900","3.362","71.4","85.7","14.3","0.0","0.0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMID","AMID-H","490","1140","SPECIAL PROBLEMS","Landis,Cynthia M","8","10","3.738","3.244","100.0","62.5","37.5","0.0","0.0","2","0","5","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMST","AMST-A","201","25041","U.S. MOVEMENTS & INSTITUTIONS","Enck-Wanzer,Suzanne Marie","32","41","3.184","3.011","0.0","34.4","53.1","9.4","0.0","10","3","3","5","9","7","1","1","1","1","0","0","0","1","3","6","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMST","AMST-A","202","25043","U.S. ARTS AND MEDIA","Trager,Kimberly","28","48","3.275","3.073","0.0","46.4","39.3","10.7","3.6","20","1","7","5","4","5","2","1","2","0","1","0","0","0","5","13","0","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMST","AMST-A","202","25044","U.S. ARTS AND MEDIA","Elmwood,Victoria Augusta","20","49","2.485","2.423","0.0","15.0","40.0","30.0","10.0","30","0","0","3","2","3","3","4","1","1","0","2","0","1","9","20","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","AMST","AMST-G","604","25048","PERSPECTIVES IN AMERICAN STDS","Hawkins,Joan C.","6","7","3.783","3.842","0.0","83.3","16.7","0.0","0.0","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANAT","ANAT-A","215","1164","BASIC HUMAN ANATOMY","Dougherty,George Stephen","338","404","2.491","3.034","0.0","21.0","33.7","26.9","8.6","99","8","49","14","32","55","27","38","41","12","11","6","12","33","40","25","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANAT","ANAT-A","464","1176","HUMAN TISSUE BIOLOGY","Mescher,Anthony L","98","103","2.917","3.386","0.0","33.7","39.8","19.4","4.1","8","6","17","10","13","16","10","4","3","12","1","0","3","3","2","2","0","0","0","0","0","0","1","0","06-14-2005",
"Spring 2005","4052","","","ANAT","ANAT-A","800","1185","RESEARCH IN ANATOMY","Mescher,Anthony L","7","7","3.857","3.468","0.0","85.7","14.3","0.0","0.0","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","105","1187","HUMAN ORIGINS & PREHISTORY","Garver,Lydia Norah","52","69","3.048","2.972","3.0","40.4","34.6","19.2","3.8","18","5","7","9","6","6","6","4","6","0","0","2","0","1","13","3","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","105","1189","HUMAN ORIGINS & PREHISTORY","Pickering,Travis Rayne","91","119","2.587","2.749","0.0","20.9","35.2","31.9","6.6","33","0","11","8","9","15","8","8","17","4","2","3","1","5","16","11","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","200","24898","TOPICS IN ANTHROPOLOGY","Clark,Gracia Courtright","18","36","2.689","2.786","7.1","33.3","33.3","16.7","5.6","20","1","2","3","2","4","0","1","0","2","0","1","0","2","7","8","1","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","200","27737","TOPICS IN ANTHROPOLOGY","Minetti,Alfredo Ignacio","69","75","3.574","2.725","1.4","79.7","10.1","5.8","0.0","9","9","41","5","2","3","2","0","1","3","0","0","0","3","3","3","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","200","27738","TOPICS IN ANTHROPOLOGY","Suslak,Daniel Frank","34","37","2.797","2.801","11.8","35.3","26.5","26.5","8.8","4","2","6","4","1","7","1","3","6","0","0","1","2","1","0","3","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","205","26629","ANTHROPOLOGY TODAY: TOPICS","Clark,Gracia Courtright","9","13","2.789","3.047","18.2","44.4","33.3","0.0","11.1","5","0","0","4","2","1","0","0","0","0","0","0","1","1","2","2","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","401","24900","CULTURAL RESOURCE MANAGEMENT","Sievert,April K.","7","9","3.386","3.221","100.0","42.9","57.1","0.0","0.0","2","0","2","1","1","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","403","24901","INTRODUCTION TO MUSEUM STUDIES","Kirk,Judith Ann","25","30","3.784","3.117","28.6","88.0","12.0","0.0","0.0","5","0","15","7","1","0","2","0","0","0","0","0","0","0","2","2","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","408","1201","MUSEUM PRACTICUM","Conrad,Geoffrey","10","10","4.000","3.639","70.0","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-A","495","1202","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo S.","18","22","3.911","3.401","68.2","94.4","5.6","0.0","0.0","4","1","14","2","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-B","200","1205","BIOANTHROPOLOGY","Kaestle,Frederika Ann","94","103","2.678","2.970","10.2","24.5","31.9","37.2","6.4","9","2","8","13","5","14","11","8","20","7","0","3","3","0","3","5","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-B","301","1206","LABORATORY IN BIOANTHROPOLOGY","Egeland,Charles Peter","18","20","2.944","3.020","63.2","33.3","33.3","27.8","5.6","2","0","6","0","0","6","0","0","5","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-B","301","1207","LABORATORY IN BIOANTHROPOLOGY","Cowan,Melanie Jane","16","24","2.544","2.912","52.9","37.5","18.8","25.0","0.0","11","1","5","0","0","3","0","0","3","1","0","0","0","3","1","7","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-B","400","26167","UNDERGRADUATE SEMINAR","Cook,Della Collins","7","14","4.000","3.374","72.7","100.0","0.0","0.0","0.0","7","0","7","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-B","470","24904","HUMAN ADAPTATN: BIOL APPRCHS","Jamison,Paul L","9","15","3.678","2.935","78.6","77.8","22.2","0.0","0.0","6","1","4","2","0","1","1","0","0","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-B","525","24906","GENETIC MTHD IN ANTHROPOLOGY","Kaestle,Frederika Ann","8","9","4.000","3.602","77.8","100.0","0.0","0.0","0.0","1","2","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","105","1213","CULTURE & SOCIETY","Fairbanks,Julie Monteale","15","26","3.780","2.768","0.0","80.0","20.0","0.0","0.0","11","0","11","1","0","3","0","0","0","0","0","0","0","0","5","5","0","0","1","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","105","1215","CULTURE & SOCIETY","Wilk,Richard R.","88","106","3.373","3.039","1.0","71.6","10.2","10.2","1.1","24","46","12","5","2","5","2","3","3","3","1","0","0","6","9","8","0","0","0","0","0","0","1","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","105","26145","CULTURE & SOCIETY","Chan,Pearl  ","8","9","3.538","3.085","0.0","50.0","50.0","0.0","0.0","1","0","2","2","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","200","1225","SOCIAL & CULTURAL ANTHROPOLOGY","Tucker,Catherine M.","68","92","2.941","2.909","29.3","36.8","32.4","23.5","2.9","27","0","16","9","5","13","4","9","4","3","2","0","0","3","11","10","1","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","260","24910","CULTURE, HEALTH AND ILLNESS","Phillips,Sarah Drue","40","53","3.423","3.169","24.4","60.0","35.0","5.0","0.0","13","0","10","14","3","3","8","2","0","0","0","0","0","0","3","8","0","0","2","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","307","24911","SHAMANISM & SPIRIT POSSESSION","Girshick,Paula Dorothy","37","45","3.097","3.071","26.2","32.4","54.1","10.8","2.7","8","0","4","8","7","5","8","1","2","1","1","0","0","0","4","3","1","0","0","0","0","0","0","0","06-14-2005",
"Spring 2005","4052","","","ANTH","ANTH-E","320","1227","INDIANS OF NORTH AMERICA","Demallie,Raymond J.","34","51","2.218","2.691","17.4","17.6","26.5","29.4","14.7","21","1","4","1","2","3","4","2","6","2","1","4","0","4","12","5","0","0","0","0","0","0","0","0","06-14-2005",
