"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2016","4162","1","Regular Academic Session","AADM","AADM-Y","522","14410","IT APPLICATIONS FOR THE ARTS","Payne,Christopher J","13","18","3.585","3.697","82.4","53.8","46.2","0.0","0.0","5","0","6","1","3","3","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AADM","AADM-Y","530","30949","AUDIENCE DEV & MRKTG THE ARTS","Wilkerson,Michael Neil","32","33","3.906","3.727","66.7","100.0","0.0","0.0","0.0","1","0","22","10","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AADM","AADM-Y","559","12839","PUBLIC POLICY AND THE ARTS","Wilkerson,Michael Neil","9","10","3.967","3.836","40","100.0","0.0","0.0","0.0","1","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AADM","AADM-Y","750","3366","INTERNSHIP IN ARTS ADMIN","Wilkerson,Michael Neil","19","19","4","3.762","94.7","100.0","0.0","0.0","0.0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AAST","AAST-A","101","15791","INTR TO ASIAN AMERICAN STUDIES","Kwong,Lisa","37","54","3.549","2.929","0","75.7","16.2","5.4","0.0","18","0","17","11","2","3","1","1","1","0","0","0","0","1","2","15","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ABEH","ABEH-A","200","15580","ANIMAL BEHAVIOR WORKSHOP","Smith,Adam Ray","28","28","3.189","3.112","89.3","46.4","39.3","7.1","0.0","2","3","7","3","4","6","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ABEH","ABEH-A","400","15579","ADV WORKSHOP IN ANIMAL BEHAVR","Smith,Adam Ray","17","17","3.624","3.305","94.1","58.8","41.2","0.0","0.0","0","4","4","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ABEH","ABEH-A","501","15578","SEM INTEG STDY OF ANM BEH","Ketterson,Ellen D.","7","7","4","3.897","0","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AERO","AERO-A","102","3367","THE AIR FORCE TODAY II","Hoadley,Michael A.","15","15","3.78","3.15","0","80.0","20.0","0.0","0.0","0","3","6","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AERO","AERO-A","202","3370","THE DEV OF AIR POWER II","Frierson,Roy","11","11","2.918","3.066","0","18.2","63.6","18.2","0.0","0","0","0","2","2","3","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AERO","AERO-A","302","3373","AIR FORCE MGMT & LEADERSHIP II","Frierson,Roy","12","13","3.875","3.461","0","100.0","0.0","0.0","0.0","1","2","5","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AFRI","AFRI-A","731","8390","SEMINAR ON CONTEMPORARY AFRICA","Buggenhagen,Beth Anne","6","6","4","3.766","33.3","100.0","0.0","0.0","0.0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","AFRI","AFRI-L","100","10349","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","54","87","3.835","2.973","0","87.0","11.1","1.9","0.0","33","24","16","7","4","2","0","0","1","0","0","0","0","0","4","29","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","AFRI","AFRI-L","100","12100","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","60","81","3.55","2.849","0","55.0","45.0","0.0","0.0","21","0","10","23","23","4","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","AFRI","AFRI-L","102","30241","AKAN SOC LIFE & CLTR HERITAGE","Adu-Amankwah,David","28","39","2.821","2.719","0","28.6","39.3","21.4","7.1","12","0","7","1","3","5","3","1","5","0","0","2","0","1","2","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","AFRI","AFRI-L","202","12687","OCCULTISM IN AFRICA","Adu-Amankwah,David","34","51","3.212","2.889","0","44.1","47.1","0.0","8.8","17","0","10","5","2","11","3","0","0","0","0","3","0","0","5","12","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AFRI","AFRI-L","232","12847","CONTEMPORARY AFRICA","Bentil-Mawusi,Nana Aba","27","37","3.604","3.123","0","77.8","14.8","7.4","0.0","10","3","9","9","0","3","1","1","1","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","AFRI","AFRI-L","400","12108","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","34","45","3.829","3.067","0","82.4","14.7","2.9","0.0","11","17","10","1","5","0","0","0","1","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-C","181","33901","DESIGN: CREATIVE REVOLUTION","Wilson,Thomas Kelly","16","23","2.856","2.914","23.5","12.5","68.8","12.5","6.3","7","0","0","2","1","9","1","1","1","0","0","1","0","0","1","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-C","381","31305","TOPIC ISSUES IN COLLBRTV DSGN","Lair,Kevin Stanley","10","12","3.91","3.066","36.4","100.0","0.0","0.0","0.0","2","1","6","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","AMID","AMID-C","481","14423","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","22","25","3.336","3.094","54.5","63.6","27.3","0.0","0.0","5","1","8","5","3","3","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","AMID","AMID-C","481","14430","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","18","24","3.933","3.16","31.6","100.0","0.0","0.0","0.0","6","3","11","4","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","AMID","AMID-C","481","14437","INTNSV SEM COMPREHENSV DESIGN","Lair,Kevin Stanley","21","30","3.786","3.087","23.8","85.7","14.3","0.0","0.0","9","2","8","8","3","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","AMID","AMID-C","481","37435","INTNSV SEM COMPREHENSV DESIGN","Wu,Jiangmei","17","21","3.671","2.931","70.6","70.6","29.4","0.0","0.0","4","2","5","5","3","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","AMID","AMID-C","481","37436","INTNSV SEM COMPREHENSV DESIGN","Wu,Jiangmei","11","17","3.618","2.941","72.7","72.7","27.3","0.0","0.0","6","2","2","4","1","1","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","AMID","AMID-C","481","37437","INTNSV SEM COMPREHENSV DESIGN","Wu,Jiangmei","11","13","3.191","2.763","63.6","54.5","18.2","27.3","0.0","2","1","2","3","0","0","2","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","168","3379","INTERIOR DESIGN STUDIO 1","Kim,Jee Yea","28","39","3.389","2.755","24.1","60.7","25.0","7.1","3.6","12","4","10","3","4","3","0","1","1","0","1","0","0","1","1","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","191","15068","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","32","40","3.472","3.168","34.4","75.0","15.6","0.0","3.1","10","0","21","3","1","3","1","0","0","0","0","1","0","2","0","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","201","33848","3D MODELING DSGN/DGTL FABRCTN","Racek,Jonathan","19","22","3.479","3.373","75","57.9","36.8","5.3","0.0","3","0","4","7","4","2","1","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","263","11421","DESIGN METHODS","Mitchell,C. Thomas","12","14","3.367","3.199","75","50.0","41.7","8.3","0.0","2","1","3","2","1","3","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","263","15554","DESIGN METHODS","Mitchell,C. Thomas","10","11","3.41","3.456","90.9","60.0","30.0","10.0","0.0","1","3","2","1","0","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","264","12596","DIGITAL ARCHITECTURAL DRAWING","Kim,Jee Yea","22","29","2.991","2.96","30.4","54.5","13.6","22.7","0.0","9","1","7","4","0","3","0","2","1","2","0","0","0","2","1","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","272","3382","INTERIOR DESIGN STUDIO 3","Joyner,Louis D.","22","24","3.641","3.322","82.6","72.7","22.7","4.5","0.0","2","4","8","4","1","3","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","277","9193","MTLS & COMPONENTS OF INT DES","Joyner,Louis D.","22","24","3.468","3.322","82.6","45.5","54.5","0.0","0.0","2","5","5","0","5","3","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","AMID","AMID-D","336","9386","LIGHTING INTERIOR SPACE 2","Shakespeare,Marie D","16","16","3.644","3.312","100","62.5","37.5","0.0","0.0","0","2","4","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","374","3385","INTERIOR DESIGN STUDIO 5","Wu,Jiangmei","15","15","3.633","3.287","100","73.3","26.7","0.0","0.0","0","1","4","6","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","476","16229","INTERIOR DESIGN STUDIO 7","Newman,Marleen","8","8","3.963","3.47","87.5","100.0","0.0","0.0","0.0","0","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-D","476","3387","INTERIOR DESIGN STUDIO 7","Racek,Jonathan","13","13","3.738","3.228","100","69.2","30.8","0.0","0.0","0","0","8","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","202","11416","INTRO TEXTILE SCIENCE: LAB","Keogh,Molly Dove","17","21","3.465","3.002","88.9","64.7","29.4","5.9","0.0","4","1","4","6","1","2","2","0","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","202","11417","INTRO TEXTILE SCIENCE: LAB","Keogh,Molly Dove","15","18","3.553","3.096","56.3","60.0","33.3","6.7","0.0","3","3","5","1","3","1","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","202","11418","INTRO TEXTILE SCIENCE: LAB","Shah,Anushree","19","24","3.547","2.899","85","63.2","31.6","5.3","0.0","5","3","5","4","2","3","1","1","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","202","32605","INTRO TEXTILE SCIENCE: LAB","Shah,Anushree","15","21","3.8","3.135","40","86.7","6.7","6.7","0.0","6","5","6","2","1","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","202","32614","INTRO TEXTILE SCIENCE: LAB","Shah,Anushree","18","23","3.511","3.221","44.4","66.7","27.8","5.6","0.0","5","5","2","5","1","2","2","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","203","33799","INTRODUCTORY TEXTILE SCIENCE","Embry,Mary Christine","113","136","3.003","3.097","48.7","32.7","40.7","21.2","4.4","24","8","18","11","19","14","13","9","9","6","3","2","0","1","6","17","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","213","32615","FASHN DSGN I:RSCH & ILLUSTRATN","Matranga,Mary Jane","23","23","3.057","3.101","73.9","30.4","56.5","4.3","4.3","1","3","2","2","5","4","4","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","217","33842","FASHION DESIGN II:  IDEATION","Matranga,Mary Jane","22","22","3.495","2.997","81.8","68.2","22.7","9.1","0.0","0","4","2","9","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","303","15949","FASHION STUDIO II","Frye,Lori E","21","23","2.757","2.992","85.7","23.8","42.9","28.6","4.8","2","1","2","2","0","6","3","2","1","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","328","33880","EXPER FASHN STUDIO:DIGITL APPL","Orr,David A","11","11","3.727","3.126","81.8","72.7","27.3","0.0","0.0","0","0","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","340","12881","HISTORY OF FASHION","Hasty,Ashley","33","37","3.736","3.371","81.8","84.8","12.1","3.0","0.0","4","4","17","7","0","1","3","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","406","12887","DRESS STUDIES: THEORY&ANALYSIS","Christiansen,Deborah Lynn","27","30","3.715","3.156","82.1","85.2","11.1","3.7","0.0","3","5","10","8","1","0","2","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","408","33873","EXPER FASHION STUDIO: DRAPING","Matranga,Mary Jane","9","9","3.378","3.035","88.9","55.6","33.3","11.1","0.0","0","4","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","417","33866","FASHN DSGN III:PRESENTATN&ANLS","Christiansen,Deborah Lynn","15","15","3.647","3.14","93.3","66.7","33.3","0.0","0.0","0","5","2","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","100","9192","INTR RETAIL DSGN & MERCHANDSNG","Shaffer,Janis Lynn","130","157","2.97","3.008","10.8","36.2","42.3","12.3","8.5","28","5","24","18","11","18","26","5","9","2","2","4","5","1","9","18","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","204","3381","APPAREL MFG & QUALITY ANALYSIS","Akou,Heather Marie","48","58","3.733","3.113","77.1","85.4","12.5","2.1","0.0","10","4","20","17","3","1","2","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","06-10-2016",
