"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2018","4182","1","Regular Academic Session","AAAD","AAAD-A","481","14252","RACISM AND THE LAW","Motley,Frank","22","27","3.218","3.109","3.8","40.9","54.5","0.0","0.0","6","3","2","4","4","4","4","0","0","0","0","0","0","1","3","1","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AAAD","AAAD-A","594","32147","ISSUES IN AFRICAN AMERICAN MUS","Cooper,Tyron","8","9","4","3.683","22.2","100.0","0.0","0.0","0.0","1","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","500","13846","TOPICS IN ARTS ADMINISTRATION","Kuhar,Ursula Maria","9","10","3.933","3.89","80","100.0","0.0","0.0","0.0","1","3","4","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","500","31284","TOPICS IN ARTS ADMINISTRATION","Starowitz,Sean","7","13","3.957","3.895","75","100.0","0.0","0.0","0.0","6","0","6","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","504","11560","ARTS ORGS IN PUBL & PRIVT SECT","Rushton,Michael","31","33","3.9","3.873","84.4","96.8","3.2","0.0","0.0","2","13","10","7","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","505","32493","PROGRAMMNG THE PERFORMING ARTS","Herzig,Monika Gm","6","6","4","3.925","83.3","100.0","0.0","0.0","0.0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","506","37891","CURATING IN GALLERIES & MUSEUM","Lewis,Frank","15","17","3.893","3.855","94.1","93.3","6.7","0.0","0.0","2","0","11","3","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","530","11561","AUDIENCE DEV & MRKTG THE ARTS","Lewis,Frank","26","32","3.877","3.889","75","92.3","7.7","0.0","0.0","6","0","18","6","2","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","558","37892","FUND DEV FOR NONPROFIT ORGS","Gahl-Mills,Karen","36","36","3.797","3.872","83.3","88.9","11.1","0.0","0.0","0","0","17","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","750","14432","INTERNSHIP IN ARTS ADMIN","Redman,Miranda Darlene","6","6","4","3.813","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AADM","AADM-Y","750","1544","INTERNSHIP IN ARTS ADMIN","Redman,Miranda Darlene","7","8","4","3.68","100","100.0","0.0","0.0","0.0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AAST","AAST-A","101","10789","INTR TO ASIAN AMERICAN STUDIES","Kwong,Lisa","40","49","3.84","3.162","0","82.5","17.5","0.0","0.0","9","8","21","4","6","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ABEH","ABEH-A","200","10691","ANIMAL BEHAVIOR WORKSHOP","Smith,Adam Ray","21","21","3.462","3.168","81","57.1","33.3","9.5","0.0","0","3","8","1","3","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ABEH","ABEH-A","400","33965","ADV WORKSHOP IN ANIMAL BEHAVR","Smith,Adam Ray","16","18","3.481","3.268","81.3","56.3","37.5","6.3","0.0","2","1","4","4","2","4","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ABEH","ABEH-A","501","34307","SEM INTEG STDY OF ANM BEH","Ketterson,Ellen D.","12","12","4","3.959","0","100.0","0.0","0.0","0.0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AERO","AERO-A","102","1545","THE AIR FORCE TODAY II","Schimp,Dustin Tyler","17","22","3.629","2.967","0","64.7","35.3","0.0","0.0","5","1","5","5","4","2","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AERO","AERO-A","202","1548","THE DEV OF AIR POWER II","Callaway,Russell C.","8","8","3.875","3.516","0","87.5","12.5","0.0","0.0","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AERO","AERO-A","402","1554","NTL SEC FRC IN CONT AM SOC II","Heil,Matthew S.","7","7","3.614","3.261","0","57.1","42.9","0.0","0.0","0","0","4","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-B","102","4687","ELEMENTARY BAMANA II","Sow,Amadou Beidy","27","30","3.793","3.043","0","81.5","18.5","0.0","0.0","3","0","18","4","2","3","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-B","202","3082","INTERMEDIATE BAMANA II","Sow,Amadou Beidy","14","17","3.8","3.31","0","71.4","28.6","0.0","0.0","3","0","10","0","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-B","302","3083","ADVANCED BAMANA II","Sow,Amadou Beidy","7","8","4","2.974","0","100.0","0.0","0.0","0.0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-K","102","4600","ELEMENTARY AKAN II","Adu-Amankwah,David","8","9","3.3","2.724","0","37.5","62.5","0.0","0.0","1","1","1","1","1","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","AFRI","AFRI-L","100","7317","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","53","78","3.962","3.177","0","96.2","3.8","0.0","0.0","25","26","23","2","2","0","0","0","0","0","0","0","0","0","5","20","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W2","Eight Week - Second","AFRI","AFRI-L","100","8657","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","54","72","3.778","2.88","0","77.8","22.2","0.0","0.0","18","2","28","12","12","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-L","232","9178","CONTEMPORARY AFRICA","Bradford,Lewis Addison","26","41","3.281","3.062","0","42.3","50.0","3.8","0.0","16","2","4","5","8","3","2","0","1","0","0","0","0","1","3","12","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","AFRI","AFRI-L","250","32865","AFRICAN EXPRESSIVE ROUTINES","Adu-Amankwah,David","9","13","3.4","2.922","0","55.6","33.3","0.0","11.1","4","0","4","1","3","0","0","0","0","0","0","1","0","0","0","3","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W2","Eight Week - Second","AFRI","AFRI-L","400","8662","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","35","45","3.786","3.052","0","85.7","11.4","2.9","0.0","10","9","14","7","2","2","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-S","102","30902","ELEMENTARY SWAHILI 2","","11","12","3.664","3.077","0","63.6","36.4","0.0","0.0","1","0","5","2","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-S","102","30929","ELEMENTARY SWAHILI 2","Kavaya,Susan","16","17","3.688","3.079","0","68.8","31.3","0.0","0.0","1","3","7","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-S","202","30925","INTERMEDIATE SWAHILI 2","Mwingira,Margaret Philip","18","20","3.611","3.081","0","61.1","38.9","0.0","0.0","2","2","5","4","4","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-S","202","30936","INTERMEDIATE SWAHILI 2","Mwingira,Margaret Philip","6","8","3.95","3.347","0","100.0","0.0","0.0","0.0","2","3","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-S","302","3099","ADVANCED SWAHILI 2","Omar,Alwiya Saleh","7","8","3.814","3.3","0","85.7","14.3","0.0","0.0","1","2","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-Y","202","10404","INTERMEDIATE YORUBA II","Ehineni,Taiwo Oluwaseun","6","6","3.883","3.128","0","83.3","16.7","0.0","0.0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-Z","102","4595","ELEMENTARY ZULU II","Dlamini,Betty Sibongile","9","11","3.244","3.006","0","22.2","66.7","11.1","0.0","2","2","0","0","4","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AFRI","AFRI-Z","202","4596","INTERMEDIATE ZULU II","Dlamini,Betty Sibongile","6","6","3.5","2.993","0","50.0","50.0","0.0","0.0","0","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W2","Eight Week - Second","AMST","AMST-A","100","32170","WHAT IS AMERICA?","Frazier,Lessie Jo","38","64","2.847","3.017","0","31.6","39.5","18.4","0.0","30","1","7","4","6","7","2","4","3","0","0","0","0","4","10","16","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","100","5601","WHAT IS AMERICA?","Lee,Sonia Song-Ha","141","170","3.035","3.072","0.7","41.8","37.6","11.3","5.0","35","12","24","23","18","23","12","4","6","6","2","2","3","6","10","19","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","100","8390","WHAT IS AMERICA?","Holtzman,Dinah Elizabeth","147","163","3.35","3.035","0","52.4","38.1","6.8","0.7","19","4","33","40","28","20","8","6","4","0","0","0","1","3","2","14","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","200","14251","COMPARATIVE AMER IDENTITIES","Holtzman,Dinah Elizabeth","39","46","3.89","3.292","0","89.7","10.3","0.0","0.0","7","2","30","3","2","2","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","200","7772","COMPARATIVE AMER IDENTITIES","Chambers,Alex","38","47","3.797","3.199","0","86.8","10.5","0.0","0.0","10","0","31","2","3","1","0","0","0","0","0","0","0","1","2","7","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","201","32241","U.S. MOVEMENTS & INSTITUTIONS","Mowatt,Rasul A","33","44","3.164","2.998","7.5","66.7","15.2","3.0","0.0","16","11","6","5","2","3","0","1","0","0","0","0","0","5","7","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","275","32171","INDIGENOUS WRLDVWS IN AMERICAS","Fudickar,Carrie Jane","35","40","3.737","3.24","5.6","77.1","20.0","0.0","0.0","6","19","7","1","7","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","350","32242","TOPICS: INTERDISCIPLINARY AMST","Holtzman,Dinah Elizabeth","24","32","3.517","2.927","7.7","79.2","8.3","4.2","4.2","9","3","12","4","1","1","0","1","0","0","0","1","0","1","1","6","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","399","13029","ADVANCED TOPICS S&H FOR AMST","McGerr,Michael Edward","11","12","2.673","2.567","0","18.2","63.6","0.0","9.1","2","0","1","1","1","4","2","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-A","450","10834","SENIOR SEMINR-AMERICAN STUDIES","Inouye,Karen M","10","16","2.6","3.041","35.7","40.0","20.0","20.0","0.0","8","1","2","1","1","1","0","1","0","1","0","0","0","2","3","2","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","AMST","AMST-E","100","32240","AMERICAN EXPERIENCE","Inouye,Karen M","22","43","3.114","2.911","0","31.8","63.6","0.0","0.0","22","1","2","4","2","9","3","0","0","0","0","0","0","1","9","12","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","1564","BASIC HUMAN ANATOMY","Dougherty,George S.","36","43","2.4","3.176","0","22.2","30.6","25.0","11.1","11","1","4","3","3","4","4","4","3","2","1","2","1","4","4","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5936","BASIC HUMAN ANATOMY","Dougherty,George S.","35","41","2.774","3.313","0","40.0","28.6","11.4","11.4","9","5","6","3","3","5","2","0","3","1","1","2","1","3","5","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5937","BASIC HUMAN ANATOMY","Dougherty,George S.","34","44","2.709","3.423","0","26.5","29.4","32.4","5.9","12","2","4","3","6","1","3","7","2","2","2","0","0","2","6","3","0","0","1","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5938","BASIC HUMAN ANATOMY","Dougherty,George S.","35","43","2.529","3.087","0","25.7","20.0","40.0","14.3","8","2","4","3","0","3","4","4","7","3","1","4","0","0","4","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5939","BASIC HUMAN ANATOMY","Dougherty,George S.","34","43","2.415","3.087","0","26.5","20.6","32.4","11.8","12","1","7","1","2","4","1","4","2","5","1","0","3","3","4","5","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5940","BASIC HUMAN ANATOMY","Dougherty,George S.","26","42","1.958","2.845","0","15.4","26.9","15.4","19.2","22","0","2","2","4","1","2","0","3","1","4","1","0","6","8","8","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5941","BASIC HUMAN ANATOMY","Dougherty,George S.","34","43","2.382","3.154","0","17.6","35.3","26.5","8.8","13","1","2","3","5","5","2","4","4","1","0","0","3","4","6","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5942","BASIC HUMAN ANATOMY","Dougherty,George S.","39","40","2.336","3.167","0","25.6","25.6","23.1","10.3","7","0","5","5","3","4","3","3","3","3","2","2","0","6","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5943","BASIC HUMAN ANATOMY","Dougherty,George S.","40","43","2.865","3.306","0","30.0","37.5","22.5","7.5","4","3","5","4","6","7","2","5","2","2","1","0","2","1","0","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5944","BASIC HUMAN ANATOMY","Dougherty,George S.","34","44","2.959","3.337","0","44.1","29.4","14.7","8.8","11","4","6","5","2","5","3","1","1","3","1","1","1","1","6","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5945","BASIC HUMAN ANATOMY","Dougherty,George S.","37","42","2.4","3.151","0","24.3","32.4","18.9","10.8","10","2","3","4","5","3","4","3","2","2","1","0","3","5","2","2","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","215","5946","BASIC HUMAN ANATOMY","Dougherty,George S.","34","42","2.574","3.213","0","29.4","35.3","11.8","14.7","11","1","9","0","2","4","6","2","1","1","0","3","2","3","2","6","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","464","1576","HUMAN TISSUE BIOLOGY","Foley,John G","42","45","3.164","3.496","0","33.3","47.6","19.0","0.0","3","3","7","4","9","7","4","2","6","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANAT","ANAT-A","480","32098","ANATOMY FOR MEDICAL IMAGING","O'Loughlin,Valerie D","23","24","3.148","3.24","0","43.5","34.8","17.4","4.3","1","1","8","1","0","5","3","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANTH","ANTH-A","107","33720","BECOMING HUMAN: EVOLUTION","Ruck,Lana Melanie","30","33","3.667","3.18","0","76.7","23.3","0.0","0.0","3","9","6","8","2","1","4","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANTH","ANTH-A","122","11079","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","22","25","3.273","3.024","0","45.5","45.5","4.5","0.0","4","0","6","4","4","6","0","0","1","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANTH","ANTH-A","122","11080","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","24","27","3.629","3.1","0","79.2","16.7","0.0","0.0","4","3","12","4","1","3","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","ANTH","ANTH-A","122","11081","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","22","27","3.273","3.016","0","27.3","68.2","0.0","0.0","6","0","4","2","12","3","0","0","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-08-2018",
