"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","308","5735","COMPOSITN & CONVERS IN SPANISH","Herrera,Israel Fernando","17","20","3.547","3.586","11.8","76.5","11.8","5.9","0.0","4","4","8","1","2","0","0","0","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","308","5736","COMPOSITN & CONVERS IN SPANISH","Escalona Torres,Juan Manuel","19","20","3.726","3.54","5.3","78.9","21.1","0.0","0.0","1","2","8","5","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","308","5737","COMPOSITN & CONVERS IN SPANISH","Evans-Sago,Travis Sebastian","19","20","3.826","3.763","10.5","84.2","15.8","0.0","0.0","1","0","13","3","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","308","5821","COMPOSITN & CONVERS IN SPANISH","Herrera,Israel Fernando","17","24","3.941","3.524","5.3","94.1","5.9","0.0","0.0","7","6","10","0","0","1","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","308","6062","COMPOSITN & CONVERS IN SPANISH","Elias,Maria Vanessa","17","22","3.512","3.345","0","64.7","23.5","11.8","0.0","5","2","5","4","3","1","0","0","2","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","315","6238","SPANISH IN THE BUSINESS WORLD","Madewell,Julie Ann","20","26","3.765","3.413","8.7","85.0","10.0","0.0","5.0","6","5","10","2","2","0","0","0","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","322","11862","INTRO TO FILM ANALYSIS IN SPAN","Risner,Jonathan Thomas","23","25","3.904","3.567","8.3","95.7","4.3","0.0","0.0","2","8","9","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","31723","INTRO STUDY OF HISP CULTURES","Douglas,Nathan A","24","25","3.671","3.478","20.8","79.2","12.5","8.3","0.0","1","7","11","1","0","2","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","5738","INTRO STUDY OF HISP CULTURES","Solano Escolano,Damian Valentin","23","26","3.609","3.44","12.5","78.3","17.4","4.3","0.0","3","3","4","11","2","0","2","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","5740","INTRO STUDY OF HISP CULTURES","Spurlock,Daryl Craig","21","26","3.429","3.304","4.5","71.4","23.8","0.0","0.0","6","3","3","9","2","0","3","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","5741","INTRO STUDY OF HISP CULTURES","Kolman,Gabriela Araujo","19","28","3.632","3.289","4.8","68.4","26.3","5.3","0.0","9","0","11","2","3","1","1","0","1","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","5742","INTRO STUDY OF HISP CULTURES","Douglas,Nathan A","24","24","3.696","3.576","0","70.8","29.2","0.0","0.0","0","4","9","4","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","6063","INTRO STUDY OF HISP CULTURES","Robinson,Ellen Ryan","23","25","3.474","3.365","4","65.2","26.1","8.7","0.0","2","3","6","6","1","4","1","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","6258","INTRO STUDY OF HISP CULTURES","Martinez,Cynthia","23","26","3.422","3.312","8.3","52.2","39.1","8.7","0.0","3","1","3","8","7","2","0","0","2","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","6262","INTRO STUDY OF HISP CULTURES","Parrilla-Recuero,Antonio","24","24","3.279","3.454","4.2","50.0","37.5","4.2","8.3","0","2","4","6","5","3","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","6756","INTRO STUDY OF HISP CULTURES","Spurlock,Daryl Craig","24","25","3.371","3.453","0","37.5","58.3","4.2","0.0","1","2","4","3","6","7","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","7220","INTRO STUDY OF HISP CULTURES","Martinez,Cynthia","22","25","3.664","3.497","4.2","68.2","27.3","4.5","0.0","3","4","9","2","4","2","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","7915","INTRO STUDY OF HISP CULTURES","Fitzsimmons,Mark Daniel","22","28","3.914","3.855","4","95.5","4.5","0.0","0.0","6","6","12","3","0","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","324","9527","INTRO STUDY OF HISP CULTURES","McClelland Methvin,Caitlin Shea","22","26","3.85","3.54","8.7","86.4","13.6","0.0","0.0","4","0","15","4","3","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","5743","INTRO TO HISPANIC LINGUISTICS","Jung,Daniel L","21","27","3.276","3.405","8.7","42.9","47.6","9.5","0.0","6","0","3","6","3","6","1","1","0","1","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","5744","INTRO TO HISPANIC LINGUISTICS","Diaz-Campos,Manuel Antonio","21","28","3.59","3.653","8.3","61.9","38.1","0.0","0.0","7","3","5","5","3","5","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","5745","INTRO TO HISPANIC LINGUISTICS","Henderson,Carly Rae","13","21","2.985","2.829","0","38.5","30.8","30.8","0.0","8","1","4","0","0","3","1","0","1","3","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","5746","INTRO TO HISPANIC LINGUISTICS","Henderson,Carly Rae","15","20","3.267","3.402","6.7","60.0","26.7","0.0","6.7","6","4","3","2","2","2","0","0","0","0","0","1","0","1","0","5","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","5747","INTRO TO HISPANIC LINGUISTICS","Alcorn,Steven","21","27","3.538","3.45","9.5","61.9","28.6","9.5","0.0","6","3","6","4","4","2","0","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","5748","INTRO TO HISPANIC LINGUISTICS","Denbaum,Nofiya Sarah","21","25","3.024","3.283","13","52.4","23.8","14.3","0.0","6","3","6","2","0","3","2","1","0","2","0","0","0","2","2","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","6102","INTRO TO HISPANIC LINGUISTICS","Felix-Brasdefer,Cesar","18","24","3.244","3.118","5","11.1","88.9","0.0","0.0","6","0","0","2","10","6","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","6451","INTRO TO HISPANIC LINGUISTICS","McKinnon,Sean Anthony","22","26","3.264","3.389","4.2","59.1","22.7","13.6","0.0","5","1","7","5","1","3","1","1","2","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","6695","INTRO TO HISPANIC LINGUISTICS","Gurzynski-Weiss,Laura","22","24","3.773","3.816","8.7","90.9","9.1","0.0","0.0","2","0","8","12","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","8763","INTRO TO HISPANIC LINGUISTICS","Merino,Laura Margarita","20","24","3.565","3.445","8.3","65.0","25.0","10.0","0.0","4","0","11","2","3","1","1","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","326","9745","INTRO TO HISPANIC LINGUISTICS","Jarrett,Dylan Stewart","22","24","3.441","3.224","4.2","68.2","22.7","0.0","4.5","3","5","6","4","3","2","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","11863","INTRO TO HISPANIC LITERATURE","Lopez Prieto,Guillermo David","20","23","3.325","3.139","4.5","55.0","35.0","5.0","5.0","3","1","3","7","3","2","2","1","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","5755","INTRO TO HISPANIC LITERATURE","Lopez Prieto,Guillermo David","14","22","3.414","3.474","14.3","71.4","14.3","7.1","7.1","8","0","5","5","1","0","1","0","1","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","5756","INTRO TO HISPANIC LITERATURE","Giles,Ryan Dennis","11","18","3.555","3.333","7.1","63.6","36.4","0.0","0.0","7","1","3","3","1","2","1","0","0","0","0","0","0","0","2","4","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","5757","INTRO TO HISPANIC LITERATURE","Lopez Torres,Maria Karen","23","23","3.478","3.366","13","60.9","34.8","0.0","0.0","1","2","7","5","5","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","5758","INTRO TO HISPANIC LITERATURE","Morilla Romero,Juan","11","16","3.455","3.468","7.7","63.6","18.2","18.2","0.0","5","0","4","3","1","1","0","2","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","5759","INTRO TO HISPANIC LITERATURE","Vila-Belda,Reyes","17","23","3.453","3.738","14.3","47.1","52.9","0.0","0.0","6","2","2","4","4","4","1","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","5865","INTRO TO HISPANIC LITERATURE","Lopez Torres,Maria Karen","16","22","3.6","3.287","9.5","62.5","31.3","6.3","0.0","6","0","7","3","4","1","0","1","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","328","6263","INTRO TO HISPANIC LITERATURE","Dinverno,Melissa","19","22","3.358","3.403","15","42.1","57.9","0.0","0.0","3","0","3","5","2","8","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","334","5760","PANORAMAS OF HISPANIC LIT","Sokol,Alina","12","15","3.667","3.362","7.1","66.7","33.3","0.0","0.0","3","1","6","1","2","1","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","407","30223","CULTURAL ICONS OF SPAIN","Wagschal,Steven","17","22","3.312","3.311","33.3","41.2","47.1","11.8","0.0","5","1","3","3","4","3","1","1","1","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","412","30231","SPANISH AMER: CULTURAL CONTEXT","Dove,Patrick E","20","26","3.83","3.499","27.3","95.0","5.0","0.0","0.0","6","1","9","9","1","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","422","10789","HISPANIC CINEMA","Risner,Jonathan Thomas","21","22","3.781","3.683","33.3","81.0","19.0","0.0","0.0","1","3","10","4","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","425","7289","SPANISH PHONETICS","Willis,Erik","20","24","3.695","3.638","18.2","65.0","35.0","0.0","0.0","4","2","9","2","5","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","427","9397","THE STRUCTURE OF SPANISH","Matos Amaral,Patricia","18","26","3.589","3.44","30","61.1","33.3","5.6","0.0","8","4","4","3","4","2","0","1","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","429","7603","SPANISH SOCLINGUISTICS-PRAGMAT","Felix-Brasdefer,Cesar","19","24","3.489","3.636","28.6","68.4","26.3","5.3","0.0","5","1","4","8","0","5","0","0","0","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","430","6526","THE ACQUISITION OF SPANISH","Gurzynski-Weiss,Laura","16","22","3.613","3.485","25","75.0","18.8","6.3","0.0","6","0","8","4","1","2","0","0","0","1","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","472","30266","DEMOCRACY AND DICTATORSHIP","Dove,Patrick E","16","19","3.344","3.4","21.1","75.0","6.3","12.5","0.0","4","1","8","3","0","0","1","0","1","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","479","30273","MAPPING MEXICO","Mejias-Lopez,Alejandro","19","21","3.763","3.472","33.3","89.5","5.3","5.3","0.0","2","2","10","5","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","509","30337","SPANISH PHONOLOGY","Willis,Erik","10","10","3.9","3.864","90","90.0","10.0","0.0","0.0","0","0","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","611","30342","TOPICS IN SPANISH SYNTAX","Matos Amaral,Patricia","10","10","3.94","3.86","90","100.0","0.0","0.0","0.0","0","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","688","30350","TPCS:U.S. LATINO/CARIBBEAN LIT","Birkenmaier,Anke","7","7","3.814","3.811","85.7","85.7","14.3","0.0","0.0","0","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HISP","HISP-S","712","30353","SEM: THEMES IN SPAN LING","Diaz-Campos,Manuel Antonio","10","10","4","3.844","90","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","NON","Non Standard Session","HISP","HISP-X","395","33127","GLOBAL EXP: SPAN & PORTUGUESE","Birkenmaier,Anke","17","17","3.941","3.708","17.6","94.1","5.9","0.0","0.0","0","2","13","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","200","11927","ISSUES IN UNITED STATES HIST","Williams,Jakobi","6","14","2.783","2.858","0","50.0","16.7","16.7","0.0","9","0","0","3","1","0","0","1","0","0","0","0","0","1","1","7","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","200","29335","ISSUES IN UNITED STATES HIST","Craig,Kalani","13","14","4","3.472","7.7","100.0","0.0","0.0","0.0","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","302","29798","REVOLUTIONARY AMERICA","Irvin,Benjamin Hylton","69","79","3.162","3.066","24","40.6","43.5","13.0","0.0","12","3","12","13","12","13","5","3","3","3","0","0","0","2","5","4","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","356","32866","AFRICAN AMERICAN HISTORY II","Williams,Jakobi","9","10","3.222","3.029","44.4","44.4","33.3","22.2","0.0","1","0","1","3","2","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","363","29802","HOOSIER NATION:INDIANA HISTORY","Sandweiss,Eric T.","48","55","3.133","3.007","23.1","41.7","41.7","10.4","2.1","9","2","9","9","10","4","6","2","3","0","1","0","0","2","4","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","383","7017","ROCK, HIP HOP, AND REVOLUTION","McGerr,Michael Edward","109","120","3.201","2.993","13.5","38.5","47.7","9.2","3.7","12","4","27","11","23","15","14","4","4","2","3","1","0","1","2","9","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-A","388","30745","EVOLUTION/CREATION CONTROVERSY","Weinberg,Carl R.","13","13","2.638","2.951","15.4","30.8","30.8","23.1","0.0","2","0","1","3","2","2","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-B","215","11933","RELIGION, MAGIC AND WITCHCRAFT","Koke,Andrew Michael","67","78","3.3","3.212","4.2","59.7","20.9","13.4","3.0","13","21","6","13","10","3","1","4","4","1","0","0","2","2","5","6","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-B","323","7916","HISTORY OF THE HOLOCAUST","Roseman,Mark","46","67","2.811","2.817","9.5","39.1","28.3","21.7","2.2","25","4","9","5","2","5","6","4","2","4","0","1","0","4","17","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-B","324","31975","ZIONISM & THE STATE OF ISRAEL","Karkason,Tamir","11","13","3.491","3.087","25","81.8","9.1","0.0","0.0","3","5","3","1","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-B","352","11937","WEST EUROPE-HIGH/LATE MID AGE","Shopkow,Leah","23","28","2.413","2.943","35.7","26.1","39.1","4.3","4.3","11","0","5","1","6","2","1","1","0","0","0","1","0","6","4","0","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-C","230","31974","ISRAEL:HISTORY,SOCIETY,CULTURE","Karkason,Tamir","20","23","3.715","3.15","5","70.0","30.0","0.0","0.0","3","3","6","5","6","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-C","325","29800","THE ROMAN EMPIRE","Elliott,Colin Peter","70","80","2.706","3.051","23.7","25.7","44.3","11.4","8.6","17","5","9","4","14","13","4","3","4","1","2","2","2","7","5","4","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-C","390","10882","DECLINE & FALL OF ROMAN EMPIRE","Deliyannis,Deborah M","28","38","2.968","2.979","36.4","39.3","42.9","7.1","0.0","13","0","7","4","2","8","2","1","1","0","0","0","0","3","3","5","2","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-D","200","29336","ISSUES RUSS/EAST EUROPEAN HIST","Saburova,Tatiana","14","18","3.264","3.165","6.3","50.0","42.9","0.0","0.0","5","1","4","2","2","3","1","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-D","308","29799","EMPIRE OF THE TSARS","Eklof,Ben","20","24","3.315","3.309","25","40.0","50.0","10.0","0.0","4","0","6","2","4","4","2","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-D","325","29801","NATNALISM IN BALKANS:1804-1923","Bucur-Deckard,Maria","15","15","3.713","3.4","26.7","93.3","0.0","0.0","0.0","1","5","8","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","8W2","Eight Week - Second","HIST","HIST-E","200","29337","ISSUES IN AFRICAN HISTORY","Moorman,Marissa J","32","43","3.491","2.982","2.8","65.6","25.0","6.3","0.0","12","9","7","5","4","3","1","1","1","0","0","0","0","1","4","7","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-E","332","11941","AFRI HIST: COLONL RULE/INDEPEN","Moyd,Michelle Renee","19","20","3.895","3.609","42.1","89.5","10.5","0.0","0.0","1","6","11","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-F","346","9321","MODERN MEXICO","Guardino,Peter Francis","22","28","3.286","3.077","28","59.1","31.8","4.5","0.0","7","0","5","8","1","4","2","0","1","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-G","210","29805","FRONTIER CHINA","Schlesinger,Jonathan","25","32","3.204","3.021","6.9","40.0","52.0","4.0","0.0","8","0","3","7","5","6","2","1","0","0","0","0","0","1","4","3","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-G","385","9740","MODERN CHINA","Wang,Fei Hsien","27","39","3.363","3.134","10.3","44.4","51.9","3.7","0.0","12","0","7","5","5","4","5","1","0","0","0","0","0","0","2","10","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","104","4532","EUROPE: NAPOLEON TO THE PRES","Roos,Julia","25","34","3.08","2.866","3.4","36.0","44.0","16.0","0.0","10","0","4","5","4","6","1","3","0","1","0","0","0","1","3","5","0","0","0","0","0","0","1","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","105","2813","AMERICAN HISTORY I","Gray Fischer,Anne","108","121","3.194","2.868","0.9","49.1","32.4","11.1","5.6","15","13","31","9","13","14","8","4","4","4","0","3","3","2","5","8","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","106","2818","AMERICAN HISTORY II","Seigel,Micol","67","83","2.804","3.087","0","23.9","50.7","14.9","6.0","19","0","8","8","7","21","6","1","8","1","0","4","0","3","7","9","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","206","29804","MEDIEVAL CIVILIZATION","Deliyannis,Deborah M","75","91","2.847","2.98","8.4","20.0","48.0","28.0","2.7","17","0","11","4","10","18","8","8","11","2","1","1","0","1","7","8","1","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","210","29806","BRITAIN'S ROAD TO MODERNITY","Kriegel,Lara","46","56","3.452","3.284","15.2","65.2","26.1","4.3","0.0","12","3","18","9","5","5","2","2","0","0","0","0","0","2","0","10","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","252","2819","JEWISH HIST: SPAN EXPULSN-PRES","Bernsen,Charles","13","19","2.569","3.118","13.3","46.2","7.7","23.1","7.7","8","4","1","1","0","0","1","0","2","1","1","0","0","2","2","4","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","270","10879","WHAT IS HISTORY?","McGraw,Jason P.","36","38","3.289","3.148","52.8","72.2","16.7","0.0","0.0","6","4","8","14","3","2","1","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","575","2821","GRADUATE READINGS IN HISTORY","Gamber,Wendy E.","8","10","4","3.97","80","100.0","0.0","0.0","0.0","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","580","9446","THE TEACHING OF COLLEGE HIST","Diaz,Arlene","11","12","3.791","3.872","100","90.9","0.0","9.1","0.0","1","0","9","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","620","11948","COLLOQ-MOD WEST EUROPEAN HIST","Roos,Julia","7","9","3.957","3.814","55.6","100.0","0.0","0.0","0.0","2","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","680","31980","COLLOQUIUM IN CULTURAL HISTORY","Dodson,Michael Sinclair","7","11","3.871","3.927","27.3","100.0","0.0","0.0","0.0","4","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","695","10886","COLLOQUIUM IN AFRICAN HISTORY","Hanson,John Henry","6","6","4","3.976","83.3","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-07-2019",
"Spring 2019","4192","1","Regular Academic Session","HIST","HIST-H","750","7315","SEMINAR IN U.S. HISTORY","Gamber,Wendy E.","7","9","3.957","3.578","66.7","100.0","0.0","0.0","0.0","2","0","6","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-07-2019",
