"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2013","4132","1","Regular Academic Session","AAAD","AAAD-A","356","20554","AFRICAN-AMERICAN HISTORY II","Williams,Vernon","  42","  43","3.395","2.642","9.5","54.8","33.3","9.5","0.0","2","   3","   9","  11","  11","   3","   0","   2","   2","   0","   0","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AAAD","AAAD-A","363","34003","RSRCH ON CONTMP AFR AMER PROBS","Stanfield,John H.","  13","  22","2.977","2.554","6.3","38.5","46.2","0.0","7.7","10","   2","   2","   1","   2","   1","   3","   0","   0","   0","   1","   0","   0","   1","   2","   6","   0","   0","   1","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AAAD","AAAD-A","380","23489","CONTEMP BLACK AMER WRITING","McElroy,Frederick L.","  26","  31","3.412","3.013","3.8","42.3","57.7","0.0","0.0","5","   1","   7","   3","   4","   9","   2","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AAAD","AAAD-A","395","26604","CONTEMPORARY JAZZ & SOUL MUSIC","Baker,David N.","  28","  33","3.143","2.839","3.3","42.9","35.7","14.3","7.1","5","   6","   3","   3","   3","   6","   1","   2","   1","   1","   1","   0","   1","   0","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AAAD","AAAD-A","399","23204","ADV TPCS ARTS&HUMANITIES AAADS","Rosa,Iris","  25","  32","3.236","2.585","0.0","52.0","36.0","8.0","0.0","8","   3","   4","   6","   3","   4","   2","   0","   0","   2","   0","   0","   0","   1","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AAAD","AAAD-A","399","34025","ADV TPCS ARTS&HUMANITIES AAADS","Wise,Raymond","   9","  19","2.178","2.804","8.3","22.2","33.3","0.0","22.2","12","   0","   2","   0","   1","   2","   0","   0","   0","   0","   1","   1","   0","   2","   2","   7","   0","   0","   0","   0","   0","   0","   1","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AAAD","AAAD-A","479","28975","CONTEMPORARY BLACK POETRY","McElroy,Frederick L.","  21","  25","3.590","2.924","0.0","61.9","38.1","0.0","0.0","4","   0","   4","   9","   7","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AAAD","AAAD-A","481","22745","RACISM AND THE LAW","Motley,Frank","  21","  27","3.300","2.883","12.5","28.6","71.4","0.0","0.0","6","   2","   0","   4","   9","   2","   4","   0","   0","   0","   0","   0","   0","   0","   2","   3","   1","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AAAD","AAAD-A","496","30035","BLACK RELIGIOUS MUSIC","Burnim,Mellonee Victoria","   6","   9","2.133","2.474","25.0","0.0","50.0","33.3","16.7","3","   0","   0","   0","   0","   0","   3","   0","   1","   1","   0","   1","   0","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AADM","AADM-Y","412","23968","OPERA MANAGEMENT","Hunt,Christopher","  18","  22","2.883","3.456","21.1","16.7","55.6","22.2","5.6","4","   0","   2","   1","   7","   1","   2","   0","   2","   2","   1","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   1","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AADM","AADM-Y","500","24245","TOPICS IN ARTS ADMINISTRATION","Payne,Christopher J","  11","  11","3.818","3.689","100.0","81.8","18.2","0.0","0.0","0","   1","   7","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AADM","AADM-Y","500","30801","TOPICS IN ARTS ADMINISTRATION","Lewis,Frank","  12","  16","3.700","3.646","69.2","83.3","8.3","8.3","0.0","4","   0","   7","   3","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   1","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AADM","AADM-Y","505","22715","PROGRAMMNG THE PERFORMING ARTS","Hunt,Christopher","  12","  13","2.942","3.618","69.2","25.0","58.3","0.0","16.7","1","   0","   3","   0","   1","   5","   1","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AADM","AADM-Y","530","21814","AUDIENCE DEV & MRKTG THE ARTS","Lyons,Al L","  37","  39","3.505","3.631","89.5","51.4","48.6","0.0","0.0","2","   0","  10","   9","   8","  10","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AADM","AADM-Y","535","30041","ARTS ADMIN & CULTURAL SECTOR","Rushton,Michael","  40","  40","3.738","3.632","90.0","77.5","22.5","0.0","0.0","0","   3","  16","  12","   7","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AAST","AAST-A","101","27178","INTR TO ASIAN AMERICAN STUDIES","Schreiber,Holly E","  29","  45","3.031","2.690","0.0","37.9","44.8","10.3","3.4","17","   1","   8","   2","   3","   5","   5","   0","   1","   2","   0","   0","   1","   1","   2","  14","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AAST","AAST-A","200","26645","ASIAN AMERICAN LITERATURE","Inouye,Karen M","   8","  10","3.175","3.056","0.0","50.0","25.0","25.0","0.0","2","   0","   1","   3","   2","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","ABEH","ABEH-A","401","32589","TOPICS IN ANIMAL BEHAVIOR","Smith,G Troy","   6","   6","2.717","3.075","0.0","33.3","16.7","33.3","16.7","0","   0","   2","   0","   0","   1","   0","   1","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","ABEH","ABEH-A","501","15462","SEM INTEG STDY OF ANM BEH","Smith,G Troy","   9","   9","3.778","3.841","0.0","77.8","22.2","0.0","0.0","0","   0","   6","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AERO","AERO-A","102","15463","THE AIR FORCE TODAY II","Chentnik,Jerry","  17","  20","3.371","2.899","0.0","47.1","47.1","0.0","5.9","3","   3","   3","   2","   4","   3","   1","   0","   0","   0","   0","   1","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   1","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AERO","AERO-A","202","15467","THE DEV OF AIR POWER II","Turner,Jason M.","   9","  10","4.000","3.255","0.0","100.0","0.0","0.0","0.0","1","   5","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AERO","AERO-A","302","15471","AIR FORCE MGMT & LEADERSHIP II","Chentnik,Jerry","  13","  13","3.877","3.319","0.0","92.3","7.7","0.0","0.0","0","   3","   7","   2","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AERO","AERO-A","402","15474","NTL SEC FRC IN CONT AM SOC II","Turner,Jason M.","  12","  12","3.808","3.309","0.0","83.3","16.7","0.0","0.0","0","   4","   4","   2","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AFRI","AFRI-A","732","23403","BIBLIOG OF SUB-SAHARAN AFRICA","Frank Wilson,Marion","   6","   7","3.783","3.469","57.1","83.3","16.7","0.0","0.0","1","   0","   3","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W1","Eight Week - First","AFRI","AFRI-L","100","25222","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile"," 102"," 118","3.922","3.095","0.0","95.1","4.9","0.0","0.0","16","  52","  30","  15","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  15","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AFRI","AFRI-L","100","28989","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","  71","  89","3.831","2.805","0.0","91.5","8.5","0.0","0.0","18","   0","  39","  26","   6","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  18","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AFRI","AFRI-L","100","28990","TOPICS IN AFRI SOCIETY&CULTURE","Essien,Hannah","  21","  30","3.390","2.749","0.0","61.9","33.3","0.0","0.0","10","   2","   5","   6","   3","   1","   3","   0","   0","   0","   0","   0","   0","   1","   0","   9","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AFRI","AFRI-L","100","29068","TOPICS IN AFRI SOCIETY&CULTURE","Diouf,Fabienne Ngone","  18","  25","3.500","2.737","0.0","66.7","27.8","0.0","0.0","8","   0","  10","   2","   2","   3","   0","   0","   0","   0","   0","   0","   0","   1","   2","   5","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AFRI","AFRI-L","202","26493","OCCULTISM IN AFRICA","Adu-Amankwah,David","  26","  41","3.588","2.965","0.0","57.7","42.3","0.0","0.0","15","   0","  10","   5","   6","   5","   0","   0","   0","   0","   0","   0","   0","   0","   1","  11","   3","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AFRI","AFRI-L","202","33399","OCCULTISM IN AFRICA","Adu-Amankwah,David","  47","  74","3.466","2.901","0.0","38.3","61.7","0.0","0.0","27","   0","  11","   7","  20","   9","   0","   0","   0","   0","   0","   0","   0","   0","   3","  20","   2","   0","   2","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AFRI","AFRI-L","231","25767","AFRICAN CIVILIZATION","Hanson,John Henry","  48","  61","3.208","2.961","0.0","37.5","52.1","10.4","0.0","13","   0","   7","  11","   5","  14","   6","   2","   3","   0","   0","   0","   0","   0","   2","  11","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AFRI","AFRI-L","400","29042","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile"," 106"," 131","3.942","2.886","0.0","95.3","4.7","0.0","0.0","25","  52","  43","   6","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","   1","  24","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W2","Eight Week - Second","AFRI","AFRI-L","400","32471","TOPICS IN AFRICAN STUDIES","Schleicher,Antonia Yetunde","  35","  46","3.040","2.706","0.0","20.0","62.9","14.3","0.0","12","   0","   5","   2","   9","  12","   1","   2","   3","   0","   0","   0","   0","   1","   1","  10","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","168","15477","INTERIOR DESIGN STUDIO 1","Wu,Jiangmei","  14","  24","3.036","2.859","25.0","28.6","50.0","14.3","0.0","11","   0","   3","   1","   4","   3","   0","   2","   0","   0","   0","   0","   0","   1","   2","   8","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","191","24600","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","  21","  44","3.376","2.926","31.8","38.1","57.1","4.8","0.0","23","   1","   5","   2","   6","   5","   1","   0","   1","   0","   0","   0","   0","   0","   1","  22","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","263","22479","DESIGN METHODS","Mitchell,C. Thomas","  17","  17","2.841","3.142","94.1","17.6","64.7","17.6","0.0","0","   0","   1","   2","   1","   2","   8","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","263","27125","DESIGN METHODS","Mitchell,C. Thomas","  11","  11","3.227","3.069","81.8","54.5","27.3","18.2","0.0","0","   0","   1","   5","   1","   1","   1","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","264","32793","DIGITAL ARCHITECTURAL DRAWING","Santarossa,Allison Marie","  21","  23","3.162","2.996","22.7","47.6","33.3","9.5","9.5","2","   1","   4","   5","   2","   4","   1","   0","   2","   0","   2","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","272","15480","INTERIOR DESIGN STUDIO 3","Newman,Marleen","  27","  27","3.496","3.087","92.6","51.9","48.1","0.0","0.0","0","   0","   4","  10","   9","   3","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","277","23406","MTLS & COMPONENTS OF INT DES","Young,Barbara Lynne","  28","  28","3.250","3.113","89.3","35.7","53.6","10.7","0.0","0","   1","   6","   3","   3","  10","   2","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","290","26067","SPEC TOPICS IN INTERIOR DESIGN","Wu,Jiangmei","  16","  17","3.444","3.090","75.0","62.5","31.3","0.0","6.3","1","   0","   3","   7","   4","   0","   1","   0","   0","   0","   1","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","290","26495","SPEC TOPICS IN INTERIOR DESIGN","Racek,Jonathan","  18","  21","3.244","3.126","52.6","38.9","50.0","11.1","0.0","3","   0","   2","   5","   5","   2","   2","   0","   2","   0","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","290","30050","SPEC TOPICS IN INTERIOR DESIGN","Racek,Jonathan","  17","  19","3.359","3.252","72.2","52.9","41.2","0.0","5.9","2","   0","   1","   8","   5","   2","   0","   0","   0","   0","   0","   1","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","8W1","Eight Week - First","AMID","AMID-D","336","23743","LIGHTING INTERIOR SPACE 2","Shakespeare,Marie D","  25","  25","3.176","3.141","100.0","40.0","40.0","20.0","0.0","0","   1","   4","   5","   3","   5","   2","   2","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","374","15483","INTERIOR DESIGN STUDIO 5","Young,Barbara Lynne","  26","  26","2.992","3.137","100.0","15.4","73.1","11.5","0.0","0","   0","   1","   3","   3","  12","   4","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","476","15485","INTERIOR DESIGN STUDIO 7","Young,Barbara Lynne","  15","  15","3.447","3.374","100.0","46.7","53.3","0.0","0.0","0","   0","   2","   5","   4","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","476","27126","INTERIOR DESIGN STUDIO 7","Newman,Marleen","   7","   7","4.000","3.117","100.0","100.0","0.0","0.0","0.0","0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-D","480","32794","READINGS IN INTERIOR DESIGN","Wilson,Thomas Kelly","   8","  11","3.488","3.289","50.0","37.5","62.5","0.0","0.0","3","   0","   3","   0","   3","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","27113","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  15","  19","3.893","3.059","81.3","93.3","6.7","0.0","0.0","4","   4","   8","   2","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","27114","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  16","  17","3.981","3.132","62.5","100.0","0.0","0.0","0.0","1","   8","   7","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","27115","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  14","  19","3.857","3.073","66.7","85.7","14.3","0.0","0.0","5","   5","   5","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","27116","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  13","  17","3.823","3.073","50.0","84.6","15.4","0.0","0.0","4","   6","   5","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","27117","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  17","  18","3.941","2.974","23.5","94.1","5.9","0.0","0.0","1","   4","  11","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","30058","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  15","  17","3.873","2.916","40.0","93.3","6.7","0.0","0.0","2","   3","   9","   2","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","30066","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  16","  18","3.794","3.269","0.0","81.3","18.8","0.0","0.0","2","   2","   7","   4","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","202","33656","INTRO TEXTILE SCIENCE: LAB","Matranga,Mary Jane","  15","  18","3.867","3.156","6.7","86.7","13.3","0.0","0.0","3","   3","   9","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","203","15478","INTRODUCTORY TEXTILE SCIENCE","Akou,Heather Marie"," 135"," 148","3.700","3.069","36.5","77.0","22.2","0.0","0.7","13","   5","  54","  45","  21","   8","   1","   0","   0","   0","   0","   1","   0","   0","   2","  11","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","213","32472","FASHN DSGN I:RSCH & ILLUSTRATN","Dombek-Keith,Kathleen Michelle","  23","  26","3.265","3.020","65.2","30.4","69.6","0.0","0.0","3","   0","   4","   3","   6","   4","   6","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","217","21816","FASHION DESIGN II:  IDEATION","Dombek-Keith,Kathleen Michelle","  14","  16","3.293","3.332","81.3","50.0","42.9","0.0","7.1","2","   0","   2","   5","   3","   2","   1","   0","   0","   0","   0","   1","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","303","15481","FASHION STUDIO II","Christiansen,Deborah Lynn","  15","  16","3.340","3.332","81.3","46.7","46.7","6.7","0.0","1","   1","   2","   4","   2","   3","   2","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","311","30083","HISTORY OF DRESS","Rowold,Kathleen","  57","  65","2.928","2.894","78.9","31.6","40.4","22.8","3.5","9","   6","   7","   5","   3","  11","   9","   7","   3","   3","   1","   0","   1","   1","   0","   8","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
"Spring 2013","4132","1","Regular Academic Session","AMID","AMID-F","326","30090","EXPER FASHN STUDIO:ACCESSORIES","Matranga,Mary Jane","   7","   8","3.757","3.004","85.7","71.4","28.6","0.0","0.0","1","   0","   4","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","06-07-2013",
